race_id,race_id_join,race_round,race_year,race_name,race_date,circuit_name,circuit_location,circuit_country,circuit_latitude,circuit_longitude,data_source,ingestion_date
138,German Grand Prix1965,7,1965,German Grand Prix,1965-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
147,German Grand Prix1966,6,1966,German Grand Prix,1966-08-07,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
157,German Grand Prix1967,7,1967,German Grand Prix,1967-08-06,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
169,German Grand Prix1968,8,1968,German Grand Prix,1968-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
180,German Grand Prix1969,7,1969,German Grand Prix,1969-08-03,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
204,German Grand Prix1971,7,1971,German Grand Prix,1971-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
216,German Grand Prix1972,8,1972,German Grand Prix,1972-07-30,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
231,German Grand Prix1973,11,1973,German Grand Prix,1973-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
246,German Grand Prix1974,11,1974,German Grand Prix,1974-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
261,German Grand Prix1975,11,1975,German Grand Prix,1975-08-03,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
274,German Grand Prix1976,10,1976,German Grand Prix,1976-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
403,European Grand Prix1984,15,1984,European Grand Prix,1984-10-07,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
413,German Grand Prix1985,9,1985,German Grand Prix,1985-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
578,European Grand Prix1995,14,1995,European Grand Prix,1995-10-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
585,European Grand Prix1996,4,1996,European Grand Prix,1996-04-28,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
612,Luxembourg Grand Prix1997,15,1997,Luxembourg Grand Prix,1997-09-28,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
629,Luxembourg Grand Prix1998,15,1998,Luxembourg Grand Prix,1998-09-27,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
644,European Grand Prix1999,14,1999,European Grand Prix,1999-09-26,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
652,European Grand Prix2000,6,2000,European Grand Prix,2000-05-21,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
672,European Grand Prix2001,9,2001,European Grand Prix,2001-06-24,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
689,European Grand Prix2002,9,2002,European Grand Prix,2002-06-23,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
706,European Grand Prix2003,9,2003,European Grand Prix,2003-06-29,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
720,European Grand Prix2004,7,2004,European Grand Prix,2004-05-30,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
738,European Grand Prix2005,7,2005,European Grand Prix,2005-05-29,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
755,European Grand Prix2006,5,2006,European Grand Prix,2006-05-07,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
778,European Grand Prix2007,10,2007,European Grand Prix,2007-07-22,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
812,German Grand Prix2009,9,2009,German Grand Prix,2009-07-12,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
849,German Grand Prix2011,10,2011,German Grand Prix,2011-07-24,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
887,German Grand Prix2013,9,2013,German Grand Prix,2013-07-07,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
1029,Eifel Grand Prix2020,11,2020,Eifel Grand Prix,2020-10-11,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
550,Pacific Grand Prix1994,2,1994,Pacific Grand Prix,1994-04-17,Okayama International Circuit,Okayama,Japan,34.915,134.221,api,2024-06-26
579,Pacific Grand Prix1995,15,1995,Pacific Grand Prix,1995-10-22,Okayama International Circuit,Okayama,Japan,34.915,134.221,api,2024-06-26
63,Pescara Grand Prix1957,7,1957,Pescara Grand Prix,1957-08-18,Pescara Circuit,Pescara,Italy,42.475,14.1508,api,2024-06-26
473,United States Grand Prix1989,5,1989,United States Grand Prix,1989-06-04,Phoenix street circuit,Phoenix,USA,33.4479,-112.075,api,2024-06-26
485,United States Grand Prix1990,1,1990,United States Grand Prix,1990-03-11,Phoenix street circuit,Phoenix,USA,33.4479,-112.075,api,2024-06-26
501,United States Grand Prix1991,1,1991,United States Grand Prix,1991-03-10,Phoenix street circuit,Phoenix,USA,33.4479,-112.075,api,2024-06-26
111,South African Grand Prix1962,9,1962,South African Grand Prix,1962-12-29,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,api,2024-06-26
121,South African Grand Prix1963,10,1963,South African Grand Prix,1963-12-28,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,api,2024-06-26
132,South African Grand Prix1965,1,1965,South African Grand Prix,1965-01-01,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,api,2024-06-26
193,Austrian Grand Prix1970,9,1970,Austrian Grand Prix,1970-08-16,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
205,Austrian Grand Prix1971,8,1971,Austrian Grand Prix,1971-08-15,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
217,Austrian Grand Prix1972,9,1972,Austrian Grand Prix,1972-08-13,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
232,Austrian Grand Prix1973,12,1973,Austrian Grand Prix,1973-08-19,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
247,Austrian Grand Prix1974,12,1974,Austrian Grand Prix,1974-08-18,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
262,Austrian Grand Prix1975,12,1975,Austrian Grand Prix,1975-08-17,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
275,Austrian Grand Prix1976,11,1976,Austrian Grand Prix,1976-08-15,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
292,Austrian Grand Prix1977,12,1977,Austrian Grand Prix,1977-08-14,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
309,Austrian Grand Prix1978,12,1978,Austrian Grand Prix,1978-08-13,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
324,Austrian Grand Prix1979,11,1979,Austrian Grand Prix,1979-08-12,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
338,Austrian Grand Prix1980,10,1980,Austrian Grand Prix,1980-08-17,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
353,Austrian Grand Prix1981,11,1981,Austrian Grand Prix,1981-08-16,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
370,Austrian Grand Prix1982,13,1982,Austrian Grand Prix,1982-08-15,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
384,Austrian Grand Prix1983,11,1983,Austrian Grand Prix,1983-08-14,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
400,Austrian Grand Prix1984,12,1984,Austrian Grand Prix,1984-08-19,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
414,Austrian Grand Prix1985,10,1985,Austrian Grand Prix,1985-08-18,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
432,Austrian Grand Prix1986,12,1986,Austrian Grand Prix,1986-08-17,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
446,Austrian Grand Prix1987,10,1987,Austrian Grand Prix,1987-08-16,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
611,Austrian Grand Prix1997,14,1997,Austrian Grand Prix,1997-09-21,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
624,Austrian Grand Prix1998,10,1998,Austrian Grand Prix,1998-07-26,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
639,Austrian Grand Prix1999,9,1999,Austrian Grand Prix,1999-07-25,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
656,Austrian Grand Prix2000,10,2000,Austrian Grand Prix,2000-07-16,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
669,Austrian Grand Prix2001,6,2001,Austrian Grand Prix,2001-05-13,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
686,Austrian Grand Prix2002,6,2002,Austrian Grand Prix,2002-05-12,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
703,Austrian Grand Prix2003,6,2003,Austrian Grand Prix,2003-05-18,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
905,Austrian Grand Prix2014,8,2014,Austrian Grand Prix,2014-06-22,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
924,Austrian Grand Prix2015,8,2015,Austrian Grand Prix,2015-06-21,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
944,Austrian Grand Prix2016,9,2016,Austrian Grand Prix,2016-07-03,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
965,Austrian Grand Prix2017,9,2017,Austrian Grand Prix,2017-07-09,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
985,Austrian Grand Prix2018,9,2018,Austrian Grand Prix,2018-07-01,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1006,Austrian Grand Prix2019,9,2019,Austrian Grand Prix,2019-06-30,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1019,Austrian Grand Prix2020,1,2020,Austrian Grand Prix,2020-07-05,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1020,Styrian Grand Prix2020,2,2020,Styrian Grand Prix,2020-07-12,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1043,Styrian Grand Prix2021,8,2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1044,Austrian Grand Prix2021,9,2021,Austrian Grand Prix,2021-07-04,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1068,Austrian Grand Prix2022,11,2022,Austrian Grand Prix,2022-07-10,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1088,Austrian Grand Prix2023,9,2023,Austrian Grand Prix,2023-07-02,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
1112,Austrian Grand Prix2024,11,2024,Austrian Grand Prix,2024-06-30,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,api,2024-06-26
6,French Grand Prix1950,6,1950,French Grand Prix,1950-07-02,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
11,French Grand Prix1951,4,1951,French Grand Prix,1951-07-01,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
28,French Grand Prix1953,5,1953,French Grand Prix,1953-07-05,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
36,French Grand Prix1954,4,1954,French Grand Prix,1954-07-04,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
53,French Grand Prix1956,5,1956,French Grand Prix,1956-07-01,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
70,French Grand Prix1958,6,1958,French Grand Prix,1958-07-06,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
79,French Grand Prix1959,4,1959,French Grand Prix,1959-07-05,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
90,French Grand Prix1960,6,1960,French Grand Prix,1960-07-03,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
98,French Grand Prix1961,4,1961,French Grand Prix,1961-07-02,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
115,French Grand Prix1963,4,1963,French Grand Prix,1963-06-30,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
144,French Grand Prix1966,3,1966,French Grand Prix,1966-07-03,Reims-Gueux,Reims,France,49.2542,3.93083,api,2024-06-26
94,United States Grand Prix1960,10,1960,United States Grand Prix,1960-11-20,Riverside International Raceway,California,USA,33.937,-117.273,api,2024-06-26
19,French Grand Prix1952,4,1952,French Grand Prix,1952-07-06,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,api,2024-06-26
60,French Grand Prix1957,4,1957,French Grand Prix,1957-07-07,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,api,2024-06-26
106,French Grand Prix1962,4,1962,French Grand Prix,1962-07-08,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,api,2024-06-26
125,French Grand Prix1964,4,1964,French Grand Prix,1964-06-28,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,api,2024-06-26
167,French Grand Prix1968,6,1968,French Grand Prix,1968-07-07,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,api,2024-06-26
227,Swedish Grand Prix1973,7,1973,Swedish Grand Prix,1973-06-17,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,api,2024-06-26
242,Swedish Grand Prix1974,7,1974,Swedish Grand Prix,1974-06-09,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,api,2024-06-26
257,Swedish Grand Prix1975,7,1975,Swedish Grand Prix,1975-06-08,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,api,2024-06-26
271,Swedish Grand Prix1976,7,1976,Swedish Grand Prix,1976-06-13,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,api,2024-06-26
288,Swedish Grand Prix1977,8,1977,Swedish Grand Prix,1977-06-19,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,api,2024-06-26
305,Swedish Grand Prix1978,8,1978,Swedish Grand Prix,1978-06-17,Scandinavian Raceway,Anderstorp,Sweden,57.2653,13.6042,api,2024-06-26
84,United States Grand Prix1959,9,1959,United States Grand Prix,1959-12-12,Sebring International Raceway,Florida,USA,27.4547,-81.3483,api,2024-06-26
645,Malaysian Grand Prix1999,15,1999,Malaysian Grand Prix,1999-10-17,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
663,Malaysian Grand Prix2000,17,2000,Malaysian Grand Prix,2000-10-22,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
665,Malaysian Grand Prix2001,2,2001,Malaysian Grand Prix,2001-03-18,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
682,Malaysian Grand Prix2002,2,2002,Malaysian Grand Prix,2002-03-17,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
699,Malaysian Grand Prix2003,2,2003,Malaysian Grand Prix,2003-03-23,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
715,Malaysian Grand Prix2004,2,2004,Malaysian Grand Prix,2004-03-21,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
733,Malaysian Grand Prix2005,2,2005,Malaysian Grand Prix,2005-03-20,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
752,Malaysian Grand Prix2006,2,2006,Malaysian Grand Prix,2006-03-19,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
770,Malaysian Grand Prix2007,2,2007,Malaysian Grand Prix,2007-04-08,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
787,Malaysian Grand Prix2008,2,2008,Malaysian Grand Prix,2008-03-23,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
805,Malaysian Grand Prix2009,2,2009,Malaysian Grand Prix,2009-04-05,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
823,Malaysian Grand Prix2010,3,2010,Malaysian Grand Prix,2010-04-04,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
841,Malaysian Grand Prix2011,2,2011,Malaysian Grand Prix,2011-04-10,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
860,Malaysian Grand Prix2012,2,2012,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
880,Malaysian Grand Prix2013,2,2013,Malaysian Grand Prix,2013-03-24,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
899,Malaysian Grand Prix2014,2,2014,Malaysian Grand Prix,2014-03-30,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
918,Malaysian Grand Prix2015,2,2015,Malaysian Grand Prix,2015-03-29,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
951,Malaysian Grand Prix2016,16,2016,Malaysian Grand Prix,2016-10-02,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
971,Malaysian Grand Prix2017,15,2017,Malaysian Grand Prix,2017-10-01,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,api,2024-06-26
729,Chinese Grand Prix2004,16,2004,Chinese Grand Prix,2004-09-26,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
750,Chinese Grand Prix2005,19,2005,Chinese Grand Prix,2005-10-16,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
766,Chinese Grand Prix2006,16,2006,Chinese Grand Prix,2006-10-01,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
784,Chinese Grand Prix2007,16,2007,Chinese Grand Prix,2007-10-07,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
802,Chinese Grand Prix2008,17,2008,Chinese Grand Prix,2008-10-19,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
806,Chinese Grand Prix2009,3,2009,Chinese Grand Prix,2009-04-19,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
824,Chinese Grand Prix2010,4,2010,Chinese Grand Prix,2010-04-18,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
842,Chinese Grand Prix2011,3,2011,Chinese Grand Prix,2011-04-17,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
861,Chinese Grand Prix2012,3,2012,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
881,Chinese Grand Prix2013,3,2013,Chinese Grand Prix,2013-04-14,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
901,Chinese Grand Prix2014,4,2014,Chinese Grand Prix,2014-04-20,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
919,Chinese Grand Prix2015,3,2015,Chinese Grand Prix,2015-04-12,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
938,Chinese Grand Prix2016,3,2016,Chinese Grand Prix,2016-04-17,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
958,Chinese Grand Prix2017,2,2017,Chinese Grand Prix,2017-04-09,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
979,Chinese Grand Prix2018,3,2018,Chinese Grand Prix,2018-04-15,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
1000,Chinese Grand Prix2019,3,2019,Chinese Grand Prix,2019-04-14,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
1106,Chinese Grand Prix2024,5,2024,Chinese Grand Prix,2024-04-21,Shanghai International Circuit,Shanghai,China,31.3389,121.22,api,2024-06-26
1,British Grand Prix1950,1,1950,British Grand Prix,1950-05-13,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
12,British Grand Prix1951,5,1951,British Grand Prix,1951-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
20,British Grand Prix1952,5,1952,British Grand Prix,1952-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
29,British Grand Prix1953,6,1953,British Grand Prix,1953-07-18,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
37,British Grand Prix1954,5,1954,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
54,British Grand Prix1956,6,1956,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
71,British Grand Prix1958,7,1958,British Grand Prix,1958-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
91,British Grand Prix1960,7,1960,British Grand Prix,1960-07-16,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
116,British Grand Prix1963,5,1963,British Grand Prix,1963-07-20,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
136,British Grand Prix1965,5,1965,British Grand Prix,1965-07-10,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
156,British Grand Prix1967,6,1967,British Grand Prix,1967-07-15,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
179,British Grand Prix1969,6,1969,British Grand Prix,1969-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
203,British Grand Prix1971,6,1971,British Grand Prix,1971-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
229,British Grand Prix1973,9,1973,British Grand Prix,1973-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
260,British Grand Prix1975,10,1975,British Grand Prix,1975-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
290,British Grand Prix1977,10,1977,British Grand Prix,1977-07-16,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
322,British Grand Prix1979,9,1979,British Grand Prix,1979-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
351,British Grand Prix1981,9,1981,British Grand Prix,1981-07-18,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
382,British Grand Prix1983,9,1983,British Grand Prix,1983-07-16,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
412,British Grand Prix1985,8,1985,British Grand Prix,1985-07-21,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
443,British Grand Prix1987,7,1987,British Grand Prix,1987-07-12,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
460,British Grand Prix1988,8,1988,British Grand Prix,1988-07-10,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
476,British Grand Prix1989,8,1989,British Grand Prix,1989-07-16,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
492,British Grand Prix1990,8,1990,British Grand Prix,1990-07-15,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
508,British Grand Prix1991,8,1991,British Grand Prix,1991-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
525,British Grand Prix1992,9,1992,British Grand Prix,1992-07-12,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
541,British Grand Prix1993,9,1993,British Grand Prix,1993-07-11,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
556,British Grand Prix1994,8,1994,British Grand Prix,1994-07-10,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
572,British Grand Prix1995,8,1995,British Grand Prix,1995-07-16,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
591,British Grand Prix1996,10,1996,British Grand Prix,1996-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
606,British Grand Prix1997,9,1997,British Grand Prix,1997-07-13,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
623,British Grand Prix1998,9,1998,British Grand Prix,1998-07-12,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
638,British Grand Prix1999,8,1999,British Grand Prix,1999-07-11,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
650,British Grand Prix2000,4,2000,British Grand Prix,2000-04-23,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
674,British Grand Prix2001,11,2001,British Grand Prix,2001-07-15,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
690,British Grand Prix2002,10,2002,British Grand Prix,2002-07-07,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
708,British Grand Prix2003,11,2003,British Grand Prix,2003-07-20,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
724,British Grand Prix2004,11,2004,British Grand Prix,2004-07-11,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
742,British Grand Prix2005,11,2005,British Grand Prix,2005-07-10,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
758,British Grand Prix2006,8,2006,British Grand Prix,2006-06-11,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
777,British Grand Prix2007,9,2007,British Grand Prix,2007-07-08,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
794,British Grand Prix2008,9,2008,British Grand Prix,2008-07-06,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
811,British Grand Prix2009,8,2009,British Grand Prix,2009-06-21,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
830,British Grand Prix2010,10,2010,British Grand Prix,2010-07-11,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
848,British Grand Prix2011,9,2011,British Grand Prix,2011-07-10,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
867,British Grand Prix2012,9,2012,British Grand Prix,2012-07-08,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
886,British Grand Prix2013,8,2013,British Grand Prix,2013-06-30,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
906,British Grand Prix2014,9,2014,British Grand Prix,2014-07-06,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
925,British Grand Prix2015,9,2015,British Grand Prix,2015-07-05,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
945,British Grand Prix2016,10,2016,British Grand Prix,2016-07-10,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
966,British Grand Prix2017,10,2017,British Grand Prix,2017-07-16,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
986,British Grand Prix2018,10,2018,British Grand Prix,2018-07-08,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
