qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,data_source,ingestion_date
1828,207,71,21,1,20,1:34.806,\N,\N,dev,2024-06-12
1829,207,50,25,18,21,1:34.943,\N,\N,dev,2024-06-12
1830,207,64,21,2,22,1:35.972,\N,\N,dev,2024-06-12
1831,208,35,3,3,1,1:16.004,\N,\N,dev,2024-06-12
1832,208,30,6,5,2,1:16.594,\N,\N,dev,2024-06-12
1833,208,77,22,8,3,1:16.644,\N,\N,dev,2024-06-12
1834,208,57,1,9,4,1:16.692,\N,\N,dev,2024-06-12
1835,208,44,20,14,5,1:16.756,\N,\N,dev,2024-06-12
1836,208,55,22,7,6,1:16.757,\N,\N,dev,2024-06-12
1837,208,21,17,12,7,1:16.912,\N,\N,dev,2024-06-12
1838,208,49,3,4,8,1:16.971,\N,\N,dev,2024-06-12
1839,208,71,21,1,9,1:17.090,\N,\N,dev,2024-06-12
1840,208,23,17,11,10,1:17.175,\N,\N,dev,2024-06-12
1841,208,22,24,22,11,1:17.259,\N,\N,dev,2024-06-12
1842,208,14,1,10,12,1:17.262,\N,\N,dev,2024-06-12
1843,208,65,15,16,13,1:17.409,\N,\N,dev,2024-06-12
1844,208,56,6,6,14,1:17.527,\N,\N,dev,2024-06-12
1845,208,75,20,15,15,1:17.999,\N,\N,dev,2024-06-12
1846,208,64,21,2,16,1:18.095,\N,\N,dev,2024-06-12
1847,208,15,18,21,17,1:18.336,\N,\N,dev,2024-06-12
1848,208,79,18,20,18,1:18.557,\N,\N,dev,2024-06-12
1849,208,78,15,17,19,1:18.644,\N,\N,dev,2024-06-12
1850,208,76,24,23,20,1:18.773,\N,\N,dev,2024-06-12
1851,208,50,25,18,21,1:18.885,\N,\N,dev,2024-06-12
1852,208,63,25,19,22,1:19.274,\N,\N,dev,2024-06-12
1853,209,35,3,3,1,1:24.473,\N,\N,dev,2024-06-12
1854,209,49,3,4,2,1:25.271,\N,\N,dev,2024-06-12
1855,209,44,20,14,3,1:25.491,\N,\N,dev,2024-06-12
1856,209,30,6,5,4,1:25.773,\N,\N,dev,2024-06-12
1857,209,22,24,22,5,1:25.942,\N,\N,dev,2024-06-12
1858,209,23,17,11,6,1:26.218,\N,\N,dev,2024-06-12
1859,209,56,6,6,7,1:26.327,\N,\N,dev,2024-06-12
1860,209,65,15,16,8,1:26.564,\N,\N,dev,2024-06-12
1861,209,21,17,12,9,1:26.619,\N,\N,dev,2024-06-12
1862,209,14,1,10,10,1:26.799,\N,\N,dev,2024-06-12
1863,209,55,22,7,11,1:27.076,\N,\N,dev,2024-06-12
1864,209,77,22,8,12,1:27.259,\N,\N,dev,2024-06-12
1865,209,71,21,1,13,1:27.281,\N,\N,dev,2024-06-12
1866,209,78,15,17,14,1:27.690,\N,\N,dev,2024-06-12
1867,209,76,24,23,15,1:28.035,\N,\N,dev,2024-06-12
1868,209,50,25,18,16,1:28.094,\N,\N,dev,2024-06-12
1869,209,57,1,9,17,1:28.135,\N,\N,dev,2024-06-12
1870,209,15,18,21,18,1:28.160,\N,\N,dev,2024-06-12
1871,209,63,25,19,19,1:28.224,\N,\N,dev,2024-06-12
1872,209,75,20,15,20,1:28.366,\N,\N,dev,2024-06-12
1873,209,79,18,20,21,1:28.413,\N,\N,dev,2024-06-12
1874,209,64,21,2,22,1:28.696,\N,\N,dev,2024-06-12
1875,210,35,3,3,1,1:23.303,\N,\N,dev,2024-06-12
1876,210,49,3,4,2,1:23.646,\N,\N,dev,2024-06-12
1877,210,30,6,5,3,1:23.955,\N,\N,dev,2024-06-12
1878,210,44,20,14,4,1:24.075,\N,\N,dev,2024-06-12
1879,210,23,17,11,5,1:24.081,\N,\N,dev,2024-06-12
1880,210,21,17,12,6,1:24.596,\N,\N,dev,2024-06-12
1881,210,65,15,16,7,1:24.723,\N,\N,dev,2024-06-12
1882,210,57,1,9,8,1:24.812,\N,\N,dev,2024-06-12
1883,210,56,6,6,9,1:24.862,\N,\N,dev,2024-06-12
1884,210,14,1,10,10,1:25.077,\N,\N,dev,2024-06-12
1885,210,77,22,8,11,1:25.371,\N,\N,dev,2024-06-12
1886,210,78,15,17,12,1:25.554,\N,\N,dev,2024-06-12
1887,210,22,24,22,13,1:25.579,\N,\N,dev,2024-06-12
1888,210,55,22,7,14,1:25.729,\N,\N,dev,2024-06-12
1889,210,71,21,1,15,1:25.743,\N,\N,dev,2024-06-12
1890,210,76,24,23,16,1:26.192,\N,\N,dev,2024-06-12
1891,210,64,21,2,17,1:26.253,\N,\N,dev,2024-06-12
1892,210,75,20,15,18,1:26.712,\N,\N,dev,2024-06-12
1893,210,63,25,19,19,1:26.852,\N,\N,dev,2024-06-12
1894,210,15,18,21,20,1:26.960,\N,\N,dev,2024-06-12
1895,210,50,25,18,21,1:27.428,\N,\N,dev,2024-06-12
1896,210,79,18,20,22,1:28.727,\N,\N,dev,2024-06-12
1897,211,49,3,4,1,1:18.216,\N,\N,dev,2024-06-12
1898,211,30,6,5,2,1:18.235,\N,\N,dev,2024-06-12
1899,211,35,3,3,3,1:18.583,\N,\N,dev,2024-06-12
1900,211,21,17,12,4,1:18.665,\N,\N,dev,2024-06-12
1901,211,14,1,10,5,1:18.779,\N,\N,dev,2024-06-12
1902,211,23,17,11,6,1:18.943,\N,\N,dev,2024-06-12
1903,211,65,15,16,7,1:19.105,\N,\N,dev,2024-06-12
1904,211,57,1,9,8,1:19.119,\N,\N,dev,2024-06-12
1905,211,55,22,7,9,1:19.263,\N,\N,dev,2024-06-12
1906,211,22,24,22,10,1:19.295,\N,\N,dev,2024-06-12
1907,211,78,15,17,11,1:19.468,\N,\N,dev,2024-06-12
1908,211,44,20,14,12,1:19.626,\N,\N,dev,2024-06-12
1909,211,71,21,1,13,1:19.674,\N,\N,dev,2024-06-12
1910,211,63,25,18,14,1:19.694,\N,\N,dev,2024-06-12
1911,211,56,6,6,15,1:19.723,\N,\N,dev,2024-06-12
1912,211,64,21,2,16,1:19.860,\N,\N,dev,2024-06-12
1913,211,77,22,8,17,1:20.199,\N,\N,dev,2024-06-12
1914,211,15,18,21,18,1:20.349,\N,\N,dev,2024-06-12
1915,211,76,24,23,19,1:20.516,\N,\N,dev,2024-06-12
1916,211,79,18,20,20,1:20.606,\N,\N,dev,2024-06-12
1917,211,75,20,15,21,1:20.961,\N,\N,dev,2024-06-12
1918,211,50,25,19,22,1:21.290,\N,\N,dev,2024-06-12
1919,212,35,3,3,1,1:16.525,\N,\N,dev,2024-06-12
1920,212,49,3,4,2,1:16.791,\N,\N,dev,2024-06-12
1921,212,14,1,10,3,1:17.521,\N,\N,dev,2024-06-12
1922,212,55,22,7,4,1:17.717,\N,\N,dev,2024-06-12
1923,212,57,1,10,5,1:17.737,\N,\N,dev,2024-06-12
1924,212,77,22,8,6,1:18.041,\N,\N,dev,2024-06-12
1925,212,30,6,5,7,1:18.313,\N,\N,dev,2024-06-12
1926,212,21,17,12,8,1:18.385,\N,\N,dev,2024-06-12
1927,212,23,17,11,9,1:18.423,\N,\N,dev,2024-06-12
1928,212,65,15,16,10,1:18.494,\N,\N,dev,2024-06-12
1929,212,56,6,6,11,1:18.873,\N,\N,dev,2024-06-12
1930,212,44,20,14,12,1:19.157,\N,\N,dev,2024-06-12
1931,212,81,15,17,13,1:19.323,\N,\N,dev,2024-06-12
1932,212,63,25,18,14,1:20.079,\N,\N,dev,2024-06-12
1933,212,71,21,1,15,1:20.089,\N,\N,dev,2024-06-12
1934,212,75,20,15,16,1:20.103,\N,\N,dev,2024-06-12
1935,212,22,24,22,17,1:20.255,\N,\N,dev,2024-06-12
1936,212,15,18,21,18,1:20.452,\N,\N,dev,2024-06-12
1937,212,50,25,19,19,1:20.582,\N,\N,dev,2024-06-12
1938,212,79,18,20,20,1:20.672,\N,\N,dev,2024-06-12
1939,212,64,21,2,21,1:21.029,\N,\N,dev,2024-06-12
1940,212,76,24,23,22,1:21.060,\N,\N,dev,2024-06-12
1941,213,30,6,5,1,1:18.095,\N,\N,dev,2024-06-12
1942,213,35,3,3,2,1:18.108,\N,\N,dev,2024-06-12
1943,213,22,24,22,3,1:18.388,\N,\N,dev,2024-06-12
1944,213,49,3,4,4,1:18.464,\N,\N,dev,2024-06-12
1945,213,14,1,10,5,1:18.466,\N,\N,dev,2024-06-12
1946,213,21,17,12,6,1:18.750,\N,\N,dev,2024-06-12
1947,213,23,17,11,7,1:18.869,\N,\N,dev,2024-06-12
1948,213,55,22,7,8,1:18.899,\N,\N,dev,2024-06-12
1949,213,57,1,9,9,1:18.916,\N,\N,dev,2024-06-12
1950,213,44,20,14,10,1:19.034,\N,\N,dev,2024-06-12
1951,213,25,22,8,11,1:19.286,\N,\N,dev,2024-06-12
1952,213,56,6,6,12,1:19.503,\N,\N,dev,2024-06-12
1953,213,65,15,16,13,1:19.622,\N,\N,dev,2024-06-12
1954,213,50,25,19,14,1:20.102,\N,\N,dev,2024-06-12
1955,213,71,21,1,15,1:20.129,\N,\N,dev,2024-06-12
1956,213,64,21,2,16,1:20.175,\N,\N,dev,2024-06-12
1957,213,63,25,18,17,1:20.336,\N,\N,dev,2024-06-12
1958,213,81,15,17,18,1:20.357,\N,\N,dev,2024-06-12
1959,213,75,20,15,19,1:20.370,\N,\N,dev,2024-06-12
1960,213,15,18,21,20,1:20.370,\N,\N,dev,2024-06-12
1961,213,76,24,23,21,1:20.491,\N,\N,dev,2024-06-12
1962,213,79,18,20,22,1:21.034,\N,\N,dev,2024-06-12
1963,214,30,6,5,1,1:14.548,\N,\N,dev,2024-06-12
1964,214,49,3,4,2,1:14.749,\N,\N,dev,2024-06-12
1965,214,23,17,11,3,1:14.755,\N,\N,dev,2024-06-12
1966,214,35,3,3,4,1:14.800,\N,\N,dev,2024-06-12
1967,214,56,6,6,5,1:14.860,\N,\N,dev,2024-06-12
1968,214,15,20,14,6,1:14.957,\N,\N,dev,2024-06-12
1969,214,25,22,8,7,1:14.986,\N,\N,dev,2024-06-12
1970,214,55,22,7,8,1:15.228,\N,\N,dev,2024-06-12
1971,214,14,1,10,9,1:15.270,\N,\N,dev,2024-06-12
1972,214,57,1,9,10,1:15.339,\N,\N,dev,2024-06-12
1973,214,21,17,12,11,1:15.453,\N,\N,dev,2024-06-12
1974,214,22,24,22,12,1:15.876,\N,\N,dev,2024-06-12
1975,214,75,20,15,13,1:15.876,\N,\N,dev,2024-06-12
1976,214,65,15,16,14,1:16.018,\N,\N,dev,2024-06-12
1977,214,76,24,23,15,1:16.149,\N,\N,dev,2024-06-12
1978,214,64,21,2,16,1:16.536,\N,\N,dev,2024-06-12
1979,214,71,21,1,17,1:16.729,\N,\N,dev,2024-06-12
1980,214,50,25,19,18,1:16.941,\N,\N,dev,2024-06-12
1981,214,63,25,18,19,1:17.256,\N,\N,dev,2024-06-12
1982,214,82,15,17,20,1:17.538,\N,\N,dev,2024-06-12
1983,214,79,18,20,21,1:17.563,\N,\N,dev,2024-06-12
1984,214,58,18,21,22,1:18.280,\N,\N,dev,2024-06-12
1985,215,35,3,3,1,1:21.598,\N,\N,dev,2024-06-12
1986,215,49,3,4,2,1:21.732,\N,\N,dev,2024-06-12
1987,215,57,1,9,3,1:21.797,\N,\N,dev,2024-06-12
1988,215,30,6,5,4,1:21.977,\N,\N,dev,2024-06-12
1989,215,23,17,11,5,1:22.277,\N,\N,dev,2024-06-12
1990,215,14,1,10,6,1:22.279,\N,\N,dev,2024-06-12
1991,215,56,6,6,7,1:22.342,\N,\N,dev,2024-06-12
1992,215,25,22,8,8,1:22.344,\N,\N,dev,2024-06-12
1993,215,65,15,16,9,1:22.368,\N,\N,dev,2024-06-12
1994,215,21,17,12,10,1:22.371,\N,\N,dev,2024-06-12
1995,215,55,22,17,11,1:22.392,\N,\N,dev,2024-06-12
1996,215,71,21,1,12,1:23.271,\N,\N,dev,2024-06-12
1997,215,15,20,14,13,1:23.366,\N,\N,dev,2024-06-12
1998,215,75,20,15,14,1:23.887,\N,\N,dev,2024-06-12
1999,215,76,24,23,15,1:24.067,\N,\N,dev,2024-06-12
2000,215,64,21,2,16,1:24.239,\N,\N,dev,2024-06-12
2001,215,63,25,19,17,1:24.478,\N,\N,dev,2024-06-12
2002,215,79,18,20,18,1:24.553,\N,\N,dev,2024-06-12
2003,215,50,25,18,19,1:25.010,\N,\N,dev,2024-06-12
2004,215,58,18,21,20,1:25.154,\N,\N,dev,2024-06-12
2005,215,22,24,22,21,1:25.525,\N,\N,dev,2024-06-12
2006,215,82,15,17,22,\N,\N,\N,dev,2024-06-12
2007,216,77,22,8,1,1:41.873,\N,\N,dev,2024-06-12
2008,216,21,17,12,2,1:41.896,\N,\N,dev,2024-06-12
2009,216,57,1,9,3,1:42.034,\N,\N,dev,2024-06-12
2010,216,30,6,5,4,1:42.181,\N,\N,dev,2024-06-12
2011,216,49,3,4,5,1:42.421,\N,\N,dev,2024-06-12
2012,216,55,22,7,6,1:42.493,\N,\N,dev,2024-06-12
2013,216,23,17,11,7,1:42.498,\N,\N,dev,2024-06-12
2014,216,14,1,10,8,1:42.687,\N,\N,dev,2024-06-12
2015,216,35,3,3,9,1:42.967,\N,\N,dev,2024-06-12
2016,216,56,6,6,10,1:43.209,\N,\N,dev,2024-06-12
2017,216,15,20,14,11,1:43.226,\N,\N,dev,2024-06-12
2018,216,22,24,22,12,1:43.272,\N,\N,dev,2024-06-12
2019,216,71,21,1,13,1:43.361,\N,\N,dev,2024-06-12
2020,216,65,15,16,14,1:43.660,\N,\N,dev,2024-06-12
2021,216,76,24,23,15,1:43.927,\N,\N,dev,2024-06-12
2022,216,64,21,2,16,1:44.069,\N,\N,dev,2024-06-12
2023,216,75,20,15,17,1:44.112,\N,\N,dev,2024-06-12
2024,216,82,15,17,18,1:44.552,\N,\N,dev,2024-06-12
2025,216,63,25,18,19,1:45.372,\N,\N,dev,2024-06-12
2026,216,50,25,19,20,1:45.811,\N,\N,dev,2024-06-12
2027,216,58,18,21,21,1:45.942,\N,\N,dev,2024-06-12
2028,216,79,18,20,22,1:46.499,\N,\N,dev,2024-06-12
2029,224,35,3,6,1,1:32.371,\N,\N,dev,2024-06-12
2030,224,71,3,5,2,1:32.509,\N,\N,dev,2024-06-12
2031,224,56,6,2,3,1:32.889,\N,\N,dev,2024-06-12
2032,224,30,6,1,4,1:33.125,\N,\N,dev,2024-06-12
2033,224,57,1,7,5,1:34.054,\N,\N,dev,2024-06-12
2034,224,55,22,3,6,1:34.257,\N,\N,dev,2024-06-12
2035,224,77,22,4,7,1:34.344,\N,\N,dev,2024-06-12
2036,224,22,17,11,8,1:34.474,\N,\N,dev,2024-06-12
2037,224,49,15,15,9,1:34.494,\N,\N,dev,2024-06-12
2038,224,63,25,19,10,1:34.832,\N,\N,dev,2024-06-12
2039,224,44,27,9,11,1:35.330,\N,\N,dev,2024-06-12
2040,224,50,29,17,12,1:35.338,\N,\N,dev,2024-06-12
2041,224,14,1,8,13,1:35.351,\N,\N,dev,2024-06-12
2042,224,65,15,14,14,1:35.453,\N,\N,dev,2024-06-12
2043,224,79,25,18,15,1:35.715,\N,\N,dev,2024-06-12
2044,224,21,18,21,16,1:35.898,\N,\N,dev,2024-06-12
2045,224,83,18,20,17,1:36.109,\N,\N,dev,2024-06-12
2046,224,73,29,16,18,1:36.198,\N,\N,dev,2024-06-12
2047,224,84,17,12,19,1:36.286,\N,\N,dev,2024-06-12
2048,224,64,27,10,20,1:36.298,\N,\N,dev,2024-06-12
2049,225,71,3,5,1,1:18.111,\N,\N,dev,2024-06-12
2050,225,22,17,11,2,1:19.092,\N,\N,dev,2024-06-12
2051,225,35,3,6,3,1:19.254,\N,\N,dev,2024-06-12
2052,225,30,6,1,4,1:19.474,\N,\N,dev,2024-06-12
2053,225,55,22,3,5,1:19.484,\N,\N,dev,2024-06-12
2054,225,84,17,12,6,1:19.519,\N,\N,dev,2024-06-12
2055,225,57,1,7,7,1:19.607,\N,\N,dev,2024-06-12
2056,225,77,22,4,8,1:19.762,\N,\N,dev,2024-06-12
2057,225,49,15,15,9,1:19.799,\N,\N,dev,2024-06-12
2058,225,56,6,2,10,1:19.951,\N,\N,dev,2024-06-12
2059,225,63,25,19,11,1:20.000,\N,\N,dev,2024-06-12
2060,225,65,15,14,12,1:20.144,\N,\N,dev,2024-06-12
2061,225,50,29,17,13,1:20.157,\N,\N,dev,2024-06-12
2062,225,14,1,8,14,1:20.167,\N,\N,dev,2024-06-12
2063,225,44,27,9,15,1:20.426,\N,\N,dev,2024-06-12
2064,225,79,25,18,16,1:20.427,\N,\N,dev,2024-06-12
2065,225,73,29,16,17,1:20.440,\N,\N,dev,2024-06-12
2066,225,83,18,20,18,1:21.491,\N,\N,dev,2024-06-12
2067,225,69,28,22,19,1:23.174,\N,\N,dev,2024-06-12
2068,225,85,28,23,20,1:23.454,\N,\N,dev,2024-06-12
2069,225,58,18,21,21,\N,\N,\N,dev,2024-06-12
2070,225,64,27,10,22,\N,\N,\N,dev,2024-06-12
2071,226,71,3,5,1,1:30.346,\N,\N,dev,2024-06-12
2072,226,30,6,1,2,1:30.598,\N,\N,dev,2024-06-12
2073,226,35,3,6,3,1:30.907,\N,\N,dev,2024-06-12
2074,226,55,22,3,4,1:31.038,\N,\N,dev,2024-06-12
2075,226,77,22,4,5,1:31.262,\N,\N,dev,2024-06-12
2076,226,22,17,11,6,1:31.404,\N,\N,dev,2024-06-12
2077,226,50,29,17,7,1:31.615,\N,\N,dev,2024-06-12
2078,226,57,1,7,8,1:31.801,\N,\N,dev,2024-06-12
2079,226,14,1,8,9,1:32.001,\N,\N,dev,2024-06-12
2080,226,56,6,2,10,1:32.058,\N,\N,dev,2024-06-12
2081,226,49,15,15,11,1:32.130,\N,\N,dev,2024-06-12
2082,226,44,27,9,12,1:32.177,\N,\N,dev,2024-06-12
2083,226,79,25,18,13,1:32.407,\N,\N,dev,2024-06-12
2084,226,58,18,21,14,1:32.502,\N,\N,dev,2024-06-12
2085,226,84,17,12,15,1:32.696,\N,\N,dev,2024-06-12
2086,226,63,25,19,16,1:32.903,\N,\N,dev,2024-06-12
2087,226,65,15,14,17,1:33.256,\N,\N,dev,2024-06-12
2088,226,64,27,10,18,1:33.424,\N,\N,dev,2024-06-12
2089,226,83,18,20,19,1:33.727,\N,\N,dev,2024-06-12
2090,226,73,29,16,20,1:33.752,\N,\N,dev,2024-06-12
2091,226,69,28,22,21,1:34.830,\N,\N,dev,2024-06-12
2092,226,85,28,23,22,1:35.651,\N,\N,dev,2024-06-12
2093,227,71,3,5,1,1:18.941,\N,\N,dev,2024-06-12
2094,227,35,3,6,2,1:19.721,\N,\N,dev,2024-06-12
2095,227,30,6,1,3,1:20.149,\N,\N,dev,2024-06-12
2096,227,55,22,3,4,1:20.711,\N,\N,dev,2024-06-12
2097,227,22,17,11,5,1:20.818,\N,\N,dev,2024-06-12
2098,227,14,1,8,6,1:20.888,\N,\N,dev,2024-06-12
2099,227,56,6,2,7,1:20.931,\N,\N,dev,2024-06-12
2100,227,77,22,4,8,1:21.054,\N,\N,dev,2024-06-12
2101,227,57,1,7,9,1:21.078,\N,\N,dev,2024-06-12
2102,227,49,15,15,10,1:21.113,\N,\N,dev,2024-06-12
2103,227,84,17,12,11,1:21.177,\N,\N,dev,2024-06-12
2104,227,65,15,14,12,1:21.210,\N,\N,dev,2024-06-12
2105,227,50,29,17,13,1:21.367,\N,\N,dev,2024-06-12
2106,227,63,25,19,14,1:21.458,\N,\N,dev,2024-06-12
2107,227,44,27,9,15,1:21.509,\N,\N,dev,2024-06-12
2108,227,79,25,18,16,1:21.812,\N,\N,dev,2024-06-12
2109,227,64,27,10,17,1:22.733,\N,\N,dev,2024-06-12
2110,227,21,18,21,18,1:22.921,\N,\N,dev,2024-06-12
2111,227,83,18,20,19,1:23.139,\N,\N,dev,2024-06-12
2112,227,73,29,16,20,1:23.620,\N,\N,dev,2024-06-12
2113,228,30,6,1,1,1:26.890,\N,\N,dev,2024-06-12
2114,228,71,3,5,2,1:27.105,\N,\N,dev,2024-06-12
2115,228,35,3,6,3,1:27.220,\N,\N,dev,2024-06-12
2116,228,14,1,8,4,1:27.688,\N,\N,dev,2024-06-12
2117,228,55,22,3,5,1:28.009,\N,\N,dev,2024-06-12
2118,228,56,6,2,6,1:28.205,\N,\N,dev,2024-06-12
2119,228,77,22,4,7,1:28.336,\N,\N,dev,2024-06-12
2120,228,63,25,19,8,1:28.423,\N,\N,dev,2024-06-12
2121,228,22,17,11,9,1:28.632,\N,\N,dev,2024-06-12
2122,228,49,15,15,10,1:28.785,\N,\N,dev,2024-06-12
2123,228,57,1,7,11,1:29.079,\N,\N,dev,2024-06-12
2125,228,44,27,9,12,1:29.472,\N,\N,dev,2024-06-12
2126,228,50,29,17,13,1:29.539,\N,\N,dev,2024-06-12
2127,228,65,15,14,14,1:29.541,\N,\N,dev,2024-06-12
2128,228,79,25,18,15,1:29.892,\N,\N,dev,2024-06-12
2129,228,64,27,10,16,1:29.989,\N,\N,dev,2024-06-12
2130,228,83,18,20,17,1:30.471,\N,\N,dev,2024-06-12
2131,228,21,18,21,18,1:30.814,\N,\N,dev,2024-06-12
2132,228,73,29,16,19,1:31.316,\N,\N,dev,2024-06-12
2133,228,69,28,22,20,1:32.037,\N,\N,dev,2024-06-12
2134,229,30,6,1,1,1:20.356,\N,\N,dev,2024-06-12
2135,229,71,3,5,2,1:20.866,\N,\N,dev,2024-06-12
2136,229,55,22,3,3,1:20.918,\N,\N,dev,2024-06-12
2137,229,77,22,4,4,1:21.067,\N,\N,dev,2024-06-12
2138,229,14,1,8,5,1:21.460,\N,\N,dev,2024-06-12
2139,229,22,17,11,6,1:21.504,\N,\N,dev,2024-06-12
2140,229,56,6,2,7,1:21.542,\N,\N,dev,2024-06-12
2141,229,57,1,7,8,1:21.688,\N,\N,dev,2024-06-12
2142,229,49,15,15,9,1:21.929,\N,\N,dev,2024-06-12
2143,229,35,3,6,10,1:21.963,\N,\N,dev,2024-06-12
2144,229,63,25,19,11,1:22.235,\N,\N,dev,2024-06-12
2145,229,50,29,17,12,1:22.327,\N,\N,dev,2024-06-12
2146,229,65,15,14,13,1:22.346,\N,\N,dev,2024-06-12
2147,229,44,27,9,14,1:22.358,\N,\N,dev,2024-06-12
2148,229,79,25,18,15,1:22.460,\N,\N,dev,2024-06-12
2149,229,84,17,12,16,1:22.519,\N,\N,dev,2024-06-12
2150,229,64,27,10,17,1:22.682,\N,\N,dev,2024-06-12
2151,229,21,18,21,18,1:22.684,\N,\N,dev,2024-06-12
2152,229,83,18,20,19,1:23.350,\N,\N,dev,2024-06-12
2153,229,73,29,16,20,1:24.976,\N,\N,dev,2024-06-12
2154,229,69,28,22,21,1:25.059,\N,\N,dev,2024-06-12
2155,229,85,28,23,22,1:25.393,\N,\N,dev,2024-06-12
2156,230,71,3,5,1,1:20.650,\N,\N,dev,2024-06-12
2157,230,35,3,6,2,1:21.084,\N,\N,dev,2024-06-12
2158,230,30,6,1,3,1:21.587,\N,\N,dev,2024-06-12
2159,230,55,22,3,4,1:22.061,\N,\N,dev,2024-06-12
2160,230,77,22,4,5,1:22.125,\N,\N,dev,2024-06-12
2161,230,56,6,2,6,1:22.333,\N,\N,dev,2024-06-12
2162,230,22,17,11,7,1:22.379,\N,\N,dev,2024-06-12
2163,230,44,27,9,8,1:22.685,\N,\N,dev,2024-06-12
2164,230,65,15,14,9,1:23.027,\N,\N,dev,2024-06-12
2165,230,57,1,7,10,1:23.070,\N,\N,dev,2024-06-12
2166,230,49,15,15,11,1:23.195,\N,\N,dev,2024-06-12
2167,230,63,25,19,12,1:23.224,\N,\N,dev,2024-06-12
2168,230,50,29,17,13,1:23.371,\N,\N,dev,2024-06-12
2169,230,14,1,8,14,1:23.416,\N,\N,dev,2024-06-12
2170,230,84,17,12,15,1:23.438,\N,\N,dev,2024-06-12
2171,230,79,25,18,16,1:24.401,\N,\N,dev,2024-06-12
2172,230,64,27,10,17,1:24.468,\N,\N,dev,2024-06-12
2173,230,83,18,20,18,1:25.274,\N,\N,dev,2024-06-12
2174,230,21,18,21,19,1:25.531,\N,\N,dev,2024-06-12
2175,230,73,29,16,20,1:25.621,\N,\N,dev,2024-06-12
2176,240,71,3,5,1,1:20.081,\N,\N,dev,2024-06-12
2177,240,30,22,1,2,1:20.382,\N,\N,dev,2024-06-12
2178,240,14,3,6,3,1:20.422,\N,\N,dev,2024-06-12
2179,240,65,22,2,4,1:20.888,\N,\N,dev,2024-06-12
2180,240,77,6,28,5,1:20.906,\N,\N,dev,2024-06-12
2181,240,55,6,27,6,1:21.041,\N,\N,dev,2024-06-12
2182,240,57,1,8,7,1:21.399,\N,\N,dev,2024-06-12
2183,240,56,17,15,8,1:21.749,\N,\N,dev,2024-06-12
2184,240,87,1,7,9,1:21.779,\N,\N,dev,2024-06-12
2185,240,44,27,26,10,1:21.914,\N,\N,dev,2024-06-12
2186,240,79,25,3,11,1:22.325,\N,\N,dev,2024-06-12
2187,240,63,25,4,12,1:22.416,\N,\N,dev,2024-06-12
2188,240,81,29,9,13,1:22.468,\N,\N,dev,2024-06-12
2189,240,49,15,30,14,1:22.872,\N,\N,dev,2024-06-12
2190,240,88,27,25,15,1:22.971,\N,\N,dev,2024-06-12
2191,240,22,17,14,16,1:22.975,\N,\N,dev,2024-06-12
2192,240,94,18,23,17,1:24.383,\N,\N,dev,2024-06-12
2193,240,69,18,24,18,1:24.443,\N,\N,dev,2024-06-12
2194,240,91,15,29,19,1:24.723,\N,\N,dev,2024-06-12
2195,240,92,30,16,20,1:25.127,\N,\N,dev,2024-06-12
2196,240,89,29,10,21,1:25.225,\N,\N,dev,2024-06-12
2197,240,85,30,17,22,1:25.886,\N,\N,dev,2024-06-12
2198,240,90,28,22,23,1:26.269,\N,\N,dev,2024-06-12
2199,240,50,31,12,24,1:27.323,\N,\N,dev,2024-06-12
2200,240,64,28,21,25,1:27.792,\N,\N,dev,2024-06-12
2201,240,93,31,11,26,1:28.106,\N,\N,dev,2024-06-12
2202,241,14,3,6,1,1:53.241,\N,\N,dev,2024-06-12
2203,241,71,3,5,2,1:54.057,\N,\N,dev,2024-06-12
2204,241,30,22,1,3,1:54.272,\N,\N,dev,2024-06-12
2205,241,56,17,15,4,1:54.381,\N,\N,dev,2024-06-12
2206,241,57,1,8,5,1:54.529,\N,\N,dev,2024-06-12
2207,241,55,6,27,6,1:54.637,\N,\N,dev,2024-06-12
2208,241,63,25,4,7,1:54.757,\N,\N,dev,2024-06-12
2209,241,77,6,28,8,1:55.276,\N,\N,dev,2024-06-12
2210,241,49,15,30,9,1:55.583,\N,\N,dev,2024-06-12
2211,241,22,17,14,10,1:56.114,\N,\N,dev,2024-06-12
2212,241,65,22,6,11,1:57.068,\N,\N,dev,2024-06-12
2213,241,81,29,9,12,1:57.092,\N,\N,dev,2024-06-12
2214,241,69,18,24,13,1:57.167,\N,\N,dev,2024-06-12
2215,241,50,31,12,14,1:57.231,\N,\N,dev,2024-06-12
2216,241,79,25,3,15,1:57.484,\N,\N,dev,2024-06-12
2217,241,94,18,23,16,1:58.066,\N,\N,dev,2024-06-12
2218,241,87,1,7,17,1:58.660,\N,\N,dev,2024-06-12
2219,241,44,27,26,18,1:58.824,\N,\N,dev,2024-06-12
2220,241,88,27,25,19,1:58.882,\N,\N,dev,2024-06-12
2221,241,93,31,11,20,1:59.539,\N,\N,dev,2024-06-12
2222,241,91,15,29,21,2:00.751,\N,\N,dev,2024-06-12
2223,241,85,30,17,22,2:01.763,\N,\N,dev,2024-06-12
2224,241,92,30,16,23,2:04.050,\N,\N,dev,2024-06-12
2225,241,90,28,22,24,2:04.481,\N,\N,dev,2024-06-12
2226,241,64,28,21,25,2:05.932,\N,\N,dev,2024-06-12
