result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,status,data_source,ingestion_date
11203,448,139,151,21,25,21,R,positionOrder,0.0,27,Turbo,dev,2024-06-06
11200,448,283,151,22,26,18,R,positionOrder,0.0,32,Suspension,dev,2024-06-06
11190,448,551,193,11,15,8,8,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
11189,448,713,193,12,5,7,7,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
11192,448,582,204,3,24,10,10,positionOrder,0.0,67,+3 Laps,dev,2024-06-06
11194,448,744,204,4,21,12,12,positionOrder,0.0,66,+4 Laps,dev,2024-06-06
11206,448,496,210,5,2,24,R,positionOrder,0.0,13,Electrical,dev,2024-06-06
11185,448,613,210,6,4,3,3,positionOrder,4.0,70,Finished,dev,2024-06-06
11199,448,122,212,9,17,17,R,positionOrder,0.0,35,Gearbox,dev,2024-06-06
11208,448,196,212,10,16,26,R,positionOrder,0.0,0,Accident,dev,2024-06-06
11695,465,744,3,14,21,9,9,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
11710,465,158,11,18,18,24,R,positionOrder,0.0,10,Turbo,dev,2024-06-06
11690,465,822,11,17,10,4,4,positionOrder,3.0,70,Finished,dev,2024-06-06
11689,465,101,19,20,13,3,3,positionOrder,4.0,70,Finished,dev,2024-06-06
11702,465,554,19,19,9,16,R,positionOrder,0.0,52,Handling,dev,2024-06-06
11697,465,763,38,31,26,11,11,positionOrder,0.0,65,+5 Laps,dev,2024-06-06
11693,465,139,52,36,17,7,7,positionOrder,0.0,69,+1 Lap,dev,2024-06-06
11717,465,446,72,32,0,31,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
11715,465,534,72,33,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
11691,465,12,75,27,7,5,5,positionOrder,2.0,70,Finished,dev,2024-06-06
11703,465,69,75,28,4,17,R,positionOrder,0.0,35,Spun off,dev,2024-06-06
11711,465,15,103,30,20,25,R,positionOrder,0.0,7,Engine,dev,2024-06-06
11707,465,194,103,29,15,21,R,positionOrder,0.0,20,Alternator,dev,2024-06-06
11696,465,30,111,25,23,10,10,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
11712,465,404,111,26,24,26,R,positionOrder,0.0,4,Engine,dev,2024-06-06
11688,465,145,124,16,3,2,2,positionOrder,6.0,70,Finished,dev,2024-06-06
11699,465,340,124,15,5,13,R,positionOrder,0.0,59,Engine,dev,2024-06-06
11687,465,627,135,11,1,1,1,positionOrder,9.0,70,Finished,dev,2024-06-06
11692,465,713,135,12,2,6,6,positionOrder,1.0,70,Finished,dev,2024-06-06
11706,465,506,145,23,14,20,R,positionOrder,0.0,27,Engine,dev,2024-06-06
11694,465,596,145,24,19,8,8,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
11698,465,445,151,21,25,12,12,positionOrder,0.0,63,+7 Laps,dev,2024-06-06
11709,465,205,170,22,12,23,R,positionOrder,0.0,11,Halfshaft,dev,2024-06-06
11704,465,613,193,1,8,18,R,positionOrder,0.0,34,Clutch,dev,2024-06-06
11708,465,551,193,2,16,22,R,positionOrder,0.0,16,Spun off,dev,2024-06-06
11713,465,41,204,4,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
11701,465,582,204,3,22,15,R,positionOrder,0.0,53,Overheating,dev,2024-06-06
11700,465,496,210,5,6,14,R,positionOrder,0.0,54,Spun off,dev,2024-06-06
11705,465,591,210,6,11,19,R,positionOrder,0.0,29,Radiator,dev,2024-06-06
11714,465,313,212,9,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
11716,465,700,212,10,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12306,481,194,3,41,0,31,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12310,481,763,3,40,0,35,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12299,481,158,11,10,26,24,R,positionOrder,0.0,24,Spun off,dev,2024-06-06
12294,481,822,11,9,22,19,R,positionOrder,0.0,37,Accident,dev,2024-06-06
12279,481,554,19,19,13,4,4,positionOrder,3.0,71,Finished,dev,2024-06-06
12297,481,617,19,20,16,22,R,positionOrder,0.0,29,Suspension,dev,2024-06-06
12283,481,122,23,7,10,8,8,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
12289,481,534,23,8,11,14,14,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
12314,481,73,38,32,0,39,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12301,481,542,38,31,15,26,R,positionOrder,0.0,11,Electrical,dev,2024-06-06
12296,481,139,52,21,7,21,R,positionOrder,0.0,33,Collision,dev,2024-06-06
12300,481,205,52,22,19,25,R,positionOrder,0.0,17,Electrical,dev,2024-06-06
12309,481,446,72,33,0,34,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12276,481,69,75,28,2,1,1,positionOrder,9.0,71,Finished,dev,2024-06-06
12293,481,496,75,27,3,18,D,positionOrder,0.0,48,Disqualified,dev,2024-06-06
12286,481,12,103,29,21,11,11,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
12284,481,15,103,30,17,9,9,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
12288,481,30,111,25,23,13,13,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
12303,481,335,111,26,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12298,481,145,124,16,24,23,R,positionOrder,0.0,25,Engine,dev,2024-06-06
12285,481,340,124,15,14,10,10,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
12277,481,627,135,2,4,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
12292,481,713,135,1,1,17,R,positionOrder,0.0,48,Collision,dev,2024-06-06
12280,481,506,145,23,5,5,5,positionOrder,2.0,70,+1 Lap,dev,2024-06-06
12287,481,596,145,24,9,12,12,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
12278,481,404,149,36,12,3,3,positionOrder,4.0,71,Finished,dev,2024-06-06
12307,481,402,149,37,0,32,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12308,481,313,151,18,0,33,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12311,481,445,151,17,0,36,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12305,481,196,170,38,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12304,481,635,170,39,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12295,481,613,193,11,20,20,R,positionOrder,0.0,33,Collision,dev,2024-06-06
12282,481,551,193,12,25,7,7,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
12302,481,368,204,4,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12281,481,582,204,3,18,6,6,positionOrder,1.0,70,+1 Lap,dev,2024-06-06
12291,481,101,210,5,8,16,R,positionOrder,0.0,60,Overheating,dev,2024-06-06
12290,481,591,210,6,6,15,R,positionOrder,0.0,60,Overheating,dev,2024-06-06
12313,481,700,212,34,0,38,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12312,481,754,212,35,0,37,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12870,497,194,3,18,24,24,R,positionOrder,0.0,3,Halfshaft,dev,2024-06-06
12875,497,763,3,17,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12855,497,12,11,9,19,9,9,positionOrder,0.0,60,+1 Lap,dev,2024-06-06
12859,497,139,11,10,17,13,13,positionOrder,0.0,58,Accident,dev,2024-06-06
12852,497,554,19,19,9,6,6,positionOrder,1.0,61,Finished,dev,2024-06-06
12851,497,613,19,20,6,5,5,positionOrder,2.0,61,Finished,dev,2024-06-06
12863,497,103,23,7,25,17,R,positionOrder,0.0,52,Gearbox,dev,2024-06-06
12867,497,534,23,8,23,21,R,positionOrder,0.0,21,Gearbox,dev,2024-06-06
12876,497,295,38,31,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12871,497,205,52,22,18,25,R,positionOrder,0.0,0,Spun off,dev,2024-06-06
12861,497,617,52,21,13,15,15,positionOrder,0.0,58,+3 Laps,dev,2024-06-06
12878,497,444,72,34,0,32,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12877,497,542,72,33,0,31,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12847,497,496,75,2,1,1,1,positionOrder,9.0,61,Finished,dev,2024-06-06
12849,497,627,75,1,2,3,3,positionOrder,4.0,61,Finished,dev,2024-06-06
12866,497,71,103,29,10,20,R,positionOrder,0.0,24,Gearbox,dev,2024-06-06
12860,497,754,103,30,11,14,14,positionOrder,0.0,58,Accident,dev,2024-06-06
12864,497,145,109,16,12,18,R,positionOrder,0.0,51,Engine,dev,2024-06-06
12858,497,340,109,15,14,12,12,positionOrder,0.0,59,+2 Laps,dev,2024-06-06
12879,497,314,110,39,0,33,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
12862,497,15,111,26,20,16,R,positionOrder,0.0,52,Accident,dev,2024-06-06
12856,497,445,111,25,22,10,10,positionOrder,0.0,59,+2 Laps,dev,2024-06-06
12850,497,69,135,28,4,4,4,positionOrder,3.0,61,Finished,dev,2024-06-06
12848,497,713,135,27,3,2,2,positionOrder,6.0,61,Finished,dev,2024-06-06
12874,497,50,145,24,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12857,497,506,145,23,16,11,11,positionOrder,0.0,59,+2 Laps,dev,2024-06-06
12873,497,335,151,14,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
12868,497,228,193,12,15,22,R,positionOrder,0.0,14,Alternator,dev,2024-06-06
12869,497,822,193,11,21,23,R,positionOrder,0.0,5,Throttle,dev,2024-06-06
12854,497,13,204,4,8,8,8,positionOrder,0.0,60,+1 Lap,dev,2024-06-06
12872,497,551,204,3,0,26,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
12865,497,101,210,5,7,19,R,positionOrder,0.0,30,Engine,dev,2024-06-06
12853,497,591,210,6,5,7,7,positionOrder,0.0,60,+1 Lap,dev,2024-06-06
13411,513,47,3,18,0,31,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
13408,513,763,3,17,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
13386,513,705,19,19,10,6,6,positionOrder,1.0,71,Finished,dev,2024-06-06
13385,513,613,19,20,11,5,5,positionOrder,2.0,71,Finished,dev,2024-06-06
13405,513,88,23,8,15,25,R,positionOrder,0.0,12,Suspension,dev,2024-06-06
13392,513,122,23,7,19,12,12,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
13414,513,156,38,31,0,34,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
13404,513,402,52,22,18,24,R,positionOrder,0.0,21,Gearbox,dev,2024-06-06
13403,513,617,52,21,16,23,R,positionOrder,0.0,18,Engine,dev,2024-06-06
13383,513,13,75,28,6,3,3,positionOrder,4.0,71,Finished,dev,2024-06-06
13401,513,627,75,27,5,21,R,positionOrder,0.0,39,Engine,dev,2024-06-06
13412,513,335,77,14,0,32,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
13395,513,12,78,9,22,15,15,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13413,513,139,78,10,0,33,F,positionOrder,0.0,0,Did not prequalify,dev,2024-06-06
13388,513,205,94,33,14,8,8,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
13390,513,542,94,32,21,10,10,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
13409,513,445,100,34,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
13410,513,794,100,35,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
13397,513,145,109,16,9,17,17,positionOrder,0.0,64,Spun off,dev,2024-06-06
13387,513,340,109,15,7,7,7,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
13396,513,101,111,25,20,16,16,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13391,513,172,111,26,23,11,11,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
13407,513,71,112,29,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
13400,513,754,112,30,25,20,R,positionOrder,0.0,40,Transmission,dev,2024-06-06
13402,513,69,135,2,2,22,R,positionOrder,0.0,37,Engine,dev,2024-06-06
13382,513,713,135,1,3,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
13384,513,506,145,23,8,4,4,positionOrder,3.0,71,Finished,dev,2024-06-06
13389,513,541,145,24,13,9,9,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
13394,513,345,193,11,24,14,14,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13406,513,368,193,12,26,26,R,positionOrder,0.0,1,Engine,dev,2024-06-06
13398,513,534,204,4,12,18,R,positionOrder,0.0,56,Engine,dev,2024-06-06
13393,513,551,204,3,17,13,13,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13399,513,496,210,5,4,19,D,positionOrder,0.0,51,Disqualified,dev,2024-06-06
13381,513,591,210,6,1,1,1,positionOrder,10.0,71,Finished,dev,2024-06-06
13915,530,122,19,20,6,4,4,positionOrder,3.0,70,+1 Lap,dev,2024-06-06
13918,530,705,19,19,5,7,7,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
13926,530,402,52,21,19,15,R,positionOrder,0.0,51,Physical,dev,2024-06-06
13931,530,506,52,22,21,20,R,positionOrder,0.0,43,Puncture,dev,2024-06-06
13936,530,13,75,27,10,25,R,positionOrder,0.0,12,Spun off,dev,2024-06-06
13932,530,145,75,28,16,21,R,positionOrder,0.0,34,Engine,dev,2024-06-06
13917,530,12,78,9,8,6,6,positionOrder,1.0,70,+1 Lap,dev,2024-06-06
13921,530,754,78,10,17,10,10,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13935,530,340,94,33,20,24,R,positionOrder,0.0,19,Electrical,dev,2024-06-06
13924,530,534,94,32,24,13,13,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13934,530,295,103,29,13,23,R,positionOrder,0.0,25,Engine,dev,2024-06-06
13929,530,413,103,30,25,18,R,positionOrder,0.0,46,Spun off,dev,2024-06-06
13919,530,101,111,25,11,8,8,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
13928,530,172,111,26,14,17,R,positionOrder,0.0,47,Engine,dev,2024-06-06
13922,530,555,124,17,23,11,11,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13927,530,829,124,16,22,16,R,positionOrder,0.0,48,Gearbox,dev,2024-06-06
13913,530,69,135,2,4,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
13914,530,713,135,1,3,3,3,positionOrder,4.0,70,+1 Lap,dev,2024-06-06
13923,530,268,145,23,26,12,12,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13925,530,541,145,24,18,14,14,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
13916,530,345,193,11,7,5,5,positionOrder,2.0,70,+1 Lap,dev,2024-06-06
13937,530,368,193,12,9,26,R,positionOrder,0.0,2,Accident,dev,2024-06-06
13920,530,205,204,4,12,9,9,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
13933,530,335,204,3,15,22,R,positionOrder,0.0,27,Gearbox,dev,2024-06-06
13912,530,496,210,5,1,1,1,positionOrder,10.0,71,Finished,dev,2024-06-06
13930,530,591,210,6,2,19,R,positionOrder,0.0,43,Collision,dev,2024-06-06
14328,546,705,19,5,6,1,1,positionOrder,10.0,71,Finished,dev,2024-06-06
14343,546,591,19,6,7,16,16,positionOrder,0.0,63,Accident,dev,2024-06-06
14331,546,13,75,27,5,4,4,positionOrder,3.0,71,Finished,dev,2024-06-06
14348,546,69,75,28,8,21,R,positionOrder,0.0,35,Accident,dev,2024-06-06
14350,546,754,78,10,16,23,R,positionOrder,0.0,27,Gearbox,dev,2024-06-06
14342,546,822,78,9,9,15,15,positionOrder,0.0,63,Accident,dev,2024-06-06
14340,546,51,94,14,15,13,13,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
14353,546,555,94,15,23,26,R,positionOrder,0.0,8,Engine,dev,2024-06-06
14337,546,15,103,19,20,10,10,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14338,546,172,103,20,22,11,11,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
14346,546,88,111,26,10,19,R,positionOrder,0.0,51,Accident,dev,2024-06-06
14333,546,122,111,25,11,6,6,positionOrder,1.0,70,+1 Lap,dev,2024-06-06
14347,546,12,112,21,25,20,R,positionOrder,0.0,38,Gearbox,dev,2024-06-06
14341,546,39,112,22,26,14,14,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
14349,546,345,135,7,3,22,R,positionOrder,0.0,32,Spun off,dev,2024-06-06
14351,546,713,135,8,4,24,R,positionOrder,0.0,19,Engine,dev,2024-06-06
14336,546,268,145,23,24,9,9,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14335,546,506,145,24,19,8,8,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14334,546,402,171,30,12,7,7,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14332,546,829,171,29,13,5,5,positionOrder,2.0,70,+1 Lap,dev,2024-06-06
14345,546,368,193,12,14,18,R,positionOrder,0.0,60,Spun off,dev,2024-06-06
14344,546,441,193,11,18,17,R,positionOrder,0.0,61,Spun off,dev,2024-06-06
14339,546,205,204,4,17,12,12,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
14352,546,413,204,3,21,25,R,positionOrder,0.0,12,Spun off,dev,2024-06-06
14330,546,373,210,0,1,3,3,positionOrder,4.0,71,Finished,dev,2024-06-06
14329,546,627,210,2,2,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
14752,561,402,19,5,14,19,R,positionOrder,0.0,60,Spun off,dev,2024-06-06
14738,561,804,19,6,10,5,5,positionOrder,2.0,71,Finished,dev,2024-06-06
14754,561,13,75,27,5,21,R,positionOrder,0.0,38,Collision,dev,2024-06-06
14759,561,69,75,28,1,26,R,positionOrder,0.0,7,Gearbox,dev,2024-06-06
14741,561,268,78,9,11,8,8,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
14742,561,541,78,10,16,9,9,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
14737,561,51,94,14,8,4,4,positionOrder,3.0,71,Finished,dev,2024-06-06
14740,561,395,94,15,13,7,7,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
14757,561,172,103,20,22,24,R,positionOrder,0.0,27,Suspension,dev,2024-06-06
14747,561,194,103,19,23,14,14,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14743,561,71,111,25,21,10,10,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
14750,561,584,111,26,15,17,D,positionOrder,0.0,70,Disqualified,dev,2024-06-06
14739,561,122,135,8,7,6,6,positionOrder,1.0,71,Finished,dev,2024-06-06
14736,561,345,135,7,4,3,3,positionOrder,4.0,71,Finished,dev,2024-06-06
14746,561,12,145,24,19,13,13,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14745,561,506,145,23,18,12,12,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
14761,561,64,152,33,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
14760,561,295,152,34,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
14753,561,205,171,29,17,20,R,positionOrder,0.0,54,Spun off,dev,2024-06-06
14756,561,289,171,30,9,23,R,positionOrder,0.0,31,Differential,dev,2024-06-06
14755,561,103,181,31,24,22,R,positionOrder,0.0,36,Collision,dev,2024-06-06
14748,561,327,181,32,26,15,15,positionOrder,0.0,67,+4 Laps,dev,2024-06-06
14749,561,4,193,11,25,16,16,positionOrder,0.0,67,+4 Laps,dev,2024-06-06
14744,561,368,193,12,20,11,11,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
14751,561,88,204,4,12,18,R,positionOrder,0.0,61,Engine,dev,2024-06-06
14758,561,413,204,3,6,25,R,positionOrder,0.0,26,Gearbox,dev,2024-06-06
14735,561,177,210,2,3,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
14734,561,373,210,0,2,1,1,positionOrder,10.0,71,Finished,dev,2024-06-06
15150,577,368,19,2,6,7,7,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
15145,577,705,19,1,3,2,2,positionOrder,6.0,71,Finished,dev,2024-06-06
15148,577,13,75,27,7,5,5,positionOrder,2.0,71,Finished,dev,2024-06-06
15147,577,69,75,28,4,4,4,positionOrder,3.0,71,Finished,dev,2024-06-06
15158,577,393,78,10,19,15,15,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
15167,577,586,78,9,20,24,R,positionOrder,0.0,0,Gearbox,dev,2024-06-06
15159,577,224,80,21,22,16,16,positionOrder,0.0,66,+5 Laps,dev,2024-06-06
15160,577,542,80,22,23,17,17,positionOrder,0.0,64,+7 Laps,dev,2024-06-06
15154,577,51,94,14,8,11,11,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
15153,577,395,94,15,10,10,10,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
15151,577,122,111,25,9,8,8,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
15164,577,584,111,26,11,21,R,positionOrder,0.0,10,Spun off,dev,2024-06-06
15152,577,88,135,7,12,9,9,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
15162,577,345,135,8,13,19,R,positionOrder,0.0,44,Engine,dev,2024-06-06
15157,577,39,145,24,18,14,14,positionOrder,0.0,68,+3 Laps,dev,2024-06-06
15165,577,441,145,23,17,22,R,positionOrder,0.0,7,Gearbox,dev,2024-06-06
15163,577,220,152,16,24,20,R,positionOrder,0.0,14,Physical,dev,2024-06-06
15161,577,538,152,17,21,18,R,positionOrder,0.0,53,Gearbox,dev,2024-06-06
15155,577,99,171,29,14,12,12,positionOrder,0.0,70,+1 Lap,dev,2024-06-06
15149,577,289,171,30,5,6,6,positionOrder,1.0,70,+1 Lap,dev,2024-06-06
15166,577,413,204,3,16,23,R,positionOrder,0.0,0,Collision,dev,2024-06-06
15156,577,681,204,4,15,13,13,positionOrder,0.0,69,+2 Laps,dev,2024-06-06
15144,577,177,210,6,1,1,1,positionOrder,10.0,71,Finished,dev,2024-06-06
15146,577,373,210,5,2,3,3,positionOrder,4.0,71,Finished,dev,2024-06-06
15567,596,13,19,3,3,4,4,positionOrder,3.0,70,Finished,dev,2024-06-06
15569,596,69,19,4,5,6,6,positionOrder,1.0,70,Finished,dev,2024-06-06
15568,596,395,75,2,6,5,5,positionOrder,2.0,70,Finished,dev,2024-06-06
15566,596,705,75,1,4,3,3,positionOrder,4.0,70,Finished,dev,2024-06-06
15577,596,667,78,16,17,14,14,positionOrder,0.0,67,+3 Laps,dev,2024-06-06
15581,596,804,78,17,16,18,R,positionOrder,0.0,47,Engine,dev,2024-06-06
15583,596,51,94,11,9,20,R,positionOrder,0.0,41,Spun off,dev,2024-06-06
15572,596,122,94,12,10,9,9,positionOrder,0.0,69,+1 Lap,dev,2024-06-06
15582,596,224,111,10,18,19,R,positionOrder,0.0,46,Collision,dev,2024-06-06
15573,596,584,111,9,15,10,10,positionOrder,0.0,69,+1 Lap,dev,2024-06-06
15576,596,177,135,8,8,13,13,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
15580,596,345,135,7,7,17,R,positionOrder,0.0,52,Collision,dev,2024-06-06
15579,596,441,145,20,19,16,16,positionOrder,0.0,65,+5 Laps,dev,2024-06-06
15578,596,453,145,21,20,15,15,positionOrder,0.0,65,+5 Laps,dev,2024-06-06
15570,596,289,171,15,11,7,7,positionOrder,0.0,69,+1 Lap,dev,2024-06-06
15571,596,368,171,14,12,8,8,positionOrder,0.0,69,+1 Lap,dev,2024-06-06
15575,596,413,204,18,14,12,12,positionOrder,0.0,68,+2 Laps,dev,2024-06-06
15574,596,681,204,19,13,11,11,positionOrder,0.0,69,+1 Lap,dev,2024-06-06
15565,596,373,210,5,1,2,2,positionOrder,6.0,70,Finished,dev,2024-06-06
15564,596,806,210,6,2,1,1,positionOrder,10.0,70,Finished,dev,2024-06-06
24855,1030,317,4,99,17,15,15,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
24851,1030,634,4,7,16,11,11,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
24845,1030,305,5,10,9,5,5,positionOrder,10.0,65,+1 Lap,dev,2024-06-06
24859,1030,436,5,26,13,19,19,positionOrder,0.0,64,+2 Laps,dev,2024-06-06
24844,1030,456,75,16,4,4,4,positionOrder,12.0,66,Finished,dev,2024-06-06
24850,1030,805,75,5,15,10,10,positionOrder,1.0,65,+1 Lap,dev,2024-06-06
24857,1030,334,85,8,18,17,17,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
24856,1030,491,85,20,19,16,16,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
24853,1030,569,135,4,8,13,13,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
24846,1030,679,135,55,7,6,6,positionOrder,8.0,65,+1 Lap,dev,2024-06-06
24842,1030,98,140,77,2,2,2,positionOrder,18.0,66,Finished,dev,2024-06-06
24841,1030,349,140,44,1,1,1,positionOrder,26.0,66,Finished,dev,2024-06-06
24847,1030,595,162,11,5,7,7,positionOrder,6.0,65,+1 Lap,dev,2024-06-06
24860,1030,745,162,18,12,20,R,positionOrder,0.0,51,Collision damage,dev,2024-06-06
24852,1030,11,168,23,6,12,12,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
24843,1030,803,168,33,3,3,3,positionOrder,15.0,66,Finished,dev,2024-06-06
24848,1030,573,169,31,11,8,8,positionOrder,4.0,65,+1 Lap,dev,2024-06-06
24849,1030,650,169,3,10,9,9,positionOrder,2.0,65,+1 Lap,dev,2024-06-06
24858,1030,450,210,6,20,18,18,positionOrder,0.0,64,+2 Laps,dev,2024-06-06
24854,1030,671,210,63,14,14,14,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
25012,1038,317,4,99,12,12,12,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
25020,1038,634,4,7,15,20,R,positionOrder,0.0,1,Collision damage,dev,2024-06-06
25010,1038,305,5,10,9,10,10,positionOrder,1.0,66,Finished,dev,2024-06-06
25015,1038,785,5,22,14,15,15,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
25008,1038,17,6,14,13,8,8,positionOrder,4.0,66,Finished,dev,2024-06-06
25007,1038,573,6,31,6,7,7,positionOrder,6.0,66,Finished,dev,2024-06-06
25014,1038,745,14,18,17,14,14,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
25013,1038,805,14,5,10,13,13,positionOrder,0.0,65,+1 Lap,dev,2024-06-06
25006,1038,456,75,16,8,6,6,positionOrder,8.0,66,Finished,dev,2024-06-06
25011,1038,679,75,55,5,11,11,positionOrder,0.0,66,Finished,dev,2024-06-06
25019,1038,511,85,9,20,19,19,positionOrder,0.0,64,+2 Laps,dev,2024-06-06
25017,1038,703,85,47,19,17,17,positionOrder,0.0,64,+2 Laps,dev,2024-06-06
25005,1038,569,135,4,7,5,5,positionOrder,10.0,66,Finished,dev,2024-06-06
25009,1038,650,135,3,16,9,9,positionOrder,2.0,66,Finished,dev,2024-06-06
25003,1038,98,140,77,1,3,3,positionOrder,16.0,66,Finished,dev,2024-06-06
25001,1038,349,140,44,2,1,1,positionOrder,25.0,66,Finished,dev,2024-06-06
25002,1038,803,168,33,3,2,2,positionOrder,18.0,66,Finished,dev,2024-06-06
25004,1038,595,168,11,4,4,4,positionOrder,12.0,66,Finished,dev,2024-06-06
25018,1038,450,210,6,18,18,18,positionOrder,0.0,64,+2 Laps,dev,2024-06-06
