race_id,year,round,circuit_id,race_name,date,time,race_id_join,race_timestamp,data_source,ingestion_date
1,1950,1,Silverstone Circuit,British Grand Prix,1950-05-13,06:00:00,British Grand Prix1950,1950-05-13 06:00:00,api,2024-06-12
2,1950,2,Circuit de Monaco,Monaco Grand Prix,1950-05-21,06:00:00,Monaco Grand Prix1950,1950-05-21 06:00:00,api,2024-06-12
3,1950,3,Indianapolis Motor Speedway,Indianapolis 500,1950-05-30,06:00:00,Indianapolis 5001950,1950-05-30 06:00:00,api,2024-06-12
4,1950,4,Circuit Bremgarten,Swiss Grand Prix,1950-06-04,06:00:00,Swiss Grand Prix1950,1950-06-04 06:00:00,api,2024-06-12
5,1950,5,Circuit de Spa-Francorchamps,Belgian Grand Prix,1950-06-18,06:00:00,Belgian Grand Prix1950,1950-06-18 06:00:00,api,2024-06-12
6,1950,6,Reims-Gueux,French Grand Prix,1950-07-02,06:00:00,French Grand Prix1950,1950-07-02 06:00:00,api,2024-06-12
7,1950,7,Autodromo Nazionale di Monza,Italian Grand Prix,1950-09-03,06:00:00,Italian Grand Prix1950,1950-09-03 06:00:00,api,2024-06-12
8,1951,1,Circuit Bremgarten,Swiss Grand Prix,1951-05-27,06:00:00,Swiss Grand Prix1951,1951-05-27 06:00:00,api,2024-06-12
9,1951,2,Indianapolis Motor Speedway,Indianapolis 500,1951-05-30,06:00:00,Indianapolis 5001951,1951-05-30 06:00:00,api,2024-06-12
10,1951,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1951-06-17,06:00:00,Belgian Grand Prix1951,1951-06-17 06:00:00,api,2024-06-12
11,1951,4,Reims-Gueux,French Grand Prix,1951-07-01,06:00:00,French Grand Prix1951,1951-07-01 06:00:00,api,2024-06-12
12,1951,5,Silverstone Circuit,British Grand Prix,1951-07-14,06:00:00,British Grand Prix1951,1951-07-14 06:00:00,api,2024-06-12
13,1951,6,Nürburgring,German Grand Prix,1951-07-29,06:00:00,German Grand Prix1951,1951-07-29 06:00:00,api,2024-06-12
14,1951,7,Autodromo Nazionale di Monza,Italian Grand Prix,1951-09-16,06:00:00,Italian Grand Prix1951,1951-09-16 06:00:00,api,2024-06-12
15,1951,8,Circuit de Pedralbes,Spanish Grand Prix,1951-10-28,06:00:00,Spanish Grand Prix1951,1951-10-28 06:00:00,api,2024-06-12
16,1952,1,Circuit Bremgarten,Swiss Grand Prix,1952-05-18,06:00:00,Swiss Grand Prix1952,1952-05-18 06:00:00,api,2024-06-12
17,1952,2,Indianapolis Motor Speedway,Indianapolis 500,1952-05-30,06:00:00,Indianapolis 5001952,1952-05-30 06:00:00,api,2024-06-12
18,1952,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1952-06-22,06:00:00,Belgian Grand Prix1952,1952-06-22 06:00:00,api,2024-06-12
19,1952,4,Rouen-Les-Essarts,French Grand Prix,1952-07-06,06:00:00,French Grand Prix1952,1952-07-06 06:00:00,api,2024-06-12
20,1952,5,Silverstone Circuit,British Grand Prix,1952-07-19,06:00:00,British Grand Prix1952,1952-07-19 06:00:00,api,2024-06-12
21,1952,6,Nürburgring,German Grand Prix,1952-08-03,06:00:00,German Grand Prix1952,1952-08-03 06:00:00,api,2024-06-12
22,1952,7,Circuit Park Zandvoort,Dutch Grand Prix,1952-08-17,06:00:00,Dutch Grand Prix1952,1952-08-17 06:00:00,api,2024-06-12
23,1952,8,Autodromo Nazionale di Monza,Italian Grand Prix,1952-09-07,06:00:00,Italian Grand Prix1952,1952-09-07 06:00:00,api,2024-06-12
24,1953,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1953-01-18,06:00:00,Argentine Grand Prix1953,1953-01-18 06:00:00,api,2024-06-12
25,1953,2,Indianapolis Motor Speedway,Indianapolis 500,1953-05-30,06:00:00,Indianapolis 5001953,1953-05-30 06:00:00,api,2024-06-12
26,1953,3,Circuit Park Zandvoort,Dutch Grand Prix,1953-06-07,06:00:00,Dutch Grand Prix1953,1953-06-07 06:00:00,api,2024-06-12
27,1953,4,Circuit de Spa-Francorchamps,Belgian Grand Prix,1953-06-21,06:00:00,Belgian Grand Prix1953,1953-06-21 06:00:00,api,2024-06-12
28,1953,5,Reims-Gueux,French Grand Prix,1953-07-05,06:00:00,French Grand Prix1953,1953-07-05 06:00:00,api,2024-06-12
29,1953,6,Silverstone Circuit,British Grand Prix,1953-07-18,06:00:00,British Grand Prix1953,1953-07-18 06:00:00,api,2024-06-12
30,1953,7,Nürburgring,German Grand Prix,1953-08-02,06:00:00,German Grand Prix1953,1953-08-02 06:00:00,api,2024-06-12
31,1953,8,Circuit Bremgarten,Swiss Grand Prix,1953-08-23,06:00:00,Swiss Grand Prix1953,1953-08-23 06:00:00,api,2024-06-12
32,1953,9,Autodromo Nazionale di Monza,Italian Grand Prix,1953-09-13,06:00:00,Italian Grand Prix1953,1953-09-13 06:00:00,api,2024-06-12
33,1954,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1954-01-17,06:00:00,Argentine Grand Prix1954,1954-01-17 06:00:00,api,2024-06-12
34,1954,2,Indianapolis Motor Speedway,Indianapolis 500,1954-05-31,06:00:00,Indianapolis 5001954,1954-05-31 06:00:00,api,2024-06-12
35,1954,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1954-06-20,06:00:00,Belgian Grand Prix1954,1954-06-20 06:00:00,api,2024-06-12
36,1954,4,Reims-Gueux,French Grand Prix,1954-07-04,06:00:00,French Grand Prix1954,1954-07-04 06:00:00,api,2024-06-12
37,1954,5,Silverstone Circuit,British Grand Prix,1954-07-17,06:00:00,British Grand Prix1954,1954-07-17 06:00:00,api,2024-06-12
38,1954,6,Nürburgring,German Grand Prix,1954-08-01,06:00:00,German Grand Prix1954,1954-08-01 06:00:00,api,2024-06-12
39,1954,7,Circuit Bremgarten,Swiss Grand Prix,1954-08-22,06:00:00,Swiss Grand Prix1954,1954-08-22 06:00:00,api,2024-06-12
40,1954,8,Autodromo Nazionale di Monza,Italian Grand Prix,1954-09-05,06:00:00,Italian Grand Prix1954,1954-09-05 06:00:00,api,2024-06-12
41,1954,9,Circuit de Pedralbes,Spanish Grand Prix,1954-10-24,06:00:00,Spanish Grand Prix1954,1954-10-24 06:00:00,api,2024-06-12
42,1955,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1955-01-16,06:00:00,Argentine Grand Prix1955,1955-01-16 06:00:00,api,2024-06-12
43,1955,2,Circuit de Monaco,Monaco Grand Prix,1955-05-22,06:00:00,Monaco Grand Prix1955,1955-05-22 06:00:00,api,2024-06-12
44,1955,3,Indianapolis Motor Speedway,Indianapolis 500,1955-05-30,06:00:00,Indianapolis 5001955,1955-05-30 06:00:00,api,2024-06-12
45,1955,4,Circuit de Spa-Francorchamps,Belgian Grand Prix,1955-06-05,06:00:00,Belgian Grand Prix1955,1955-06-05 06:00:00,api,2024-06-12
46,1955,5,Circuit Park Zandvoort,Dutch Grand Prix,1955-06-19,06:00:00,Dutch Grand Prix1955,1955-06-19 06:00:00,api,2024-06-12
47,1955,6,Aintree,British Grand Prix,1955-07-16,06:00:00,British Grand Prix1955,1955-07-16 06:00:00,api,2024-06-12
48,1955,7,Autodromo Nazionale di Monza,Italian Grand Prix,1955-09-11,06:00:00,Italian Grand Prix1955,1955-09-11 06:00:00,api,2024-06-12
49,1956,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1956-01-22,06:00:00,Argentine Grand Prix1956,1956-01-22 06:00:00,api,2024-06-12
50,1956,2,Circuit de Monaco,Monaco Grand Prix,1956-05-13,06:00:00,Monaco Grand Prix1956,1956-05-13 06:00:00,api,2024-06-12
51,1956,3,Indianapolis Motor Speedway,Indianapolis 500,1956-05-30,06:00:00,Indianapolis 5001956,1956-05-30 06:00:00,api,2024-06-12
52,1956,4,Circuit de Spa-Francorchamps,Belgian Grand Prix,1956-06-03,06:00:00,Belgian Grand Prix1956,1956-06-03 06:00:00,api,2024-06-12
53,1956,5,Reims-Gueux,French Grand Prix,1956-07-01,06:00:00,French Grand Prix1956,1956-07-01 06:00:00,api,2024-06-12
54,1956,6,Silverstone Circuit,British Grand Prix,1956-07-14,06:00:00,British Grand Prix1956,1956-07-14 06:00:00,api,2024-06-12
55,1956,7,Nürburgring,German Grand Prix,1956-08-05,06:00:00,German Grand Prix1956,1956-08-05 06:00:00,api,2024-06-12
56,1956,8,Autodromo Nazionale di Monza,Italian Grand Prix,1956-09-02,06:00:00,Italian Grand Prix1956,1956-09-02 06:00:00,api,2024-06-12
57,1957,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1957-01-13,06:00:00,Argentine Grand Prix1957,1957-01-13 06:00:00,api,2024-06-12
58,1957,2,Circuit de Monaco,Monaco Grand Prix,1957-05-19,06:00:00,Monaco Grand Prix1957,1957-05-19 06:00:00,api,2024-06-12
59,1957,3,Indianapolis Motor Speedway,Indianapolis 500,1957-05-30,06:00:00,Indianapolis 5001957,1957-05-30 06:00:00,api,2024-06-12
60,1957,4,Rouen-Les-Essarts,French Grand Prix,1957-07-07,06:00:00,French Grand Prix1957,1957-07-07 06:00:00,api,2024-06-12
61,1957,5,Aintree,British Grand Prix,1957-07-20,06:00:00,British Grand Prix1957,1957-07-20 06:00:00,api,2024-06-12
62,1957,6,Nürburgring,German Grand Prix,1957-08-04,06:00:00,German Grand Prix1957,1957-08-04 06:00:00,api,2024-06-12
63,1957,7,Pescara Circuit,Pescara Grand Prix,1957-08-18,06:00:00,Pescara Grand Prix1957,1957-08-18 06:00:00,api,2024-06-12
64,1957,8,Autodromo Nazionale di Monza,Italian Grand Prix,1957-09-08,06:00:00,Italian Grand Prix1957,1957-09-08 06:00:00,api,2024-06-12
65,1958,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1958-01-19,06:00:00,Argentine Grand Prix1958,1958-01-19 06:00:00,api,2024-06-12
66,1958,2,Circuit de Monaco,Monaco Grand Prix,1958-05-18,06:00:00,Monaco Grand Prix1958,1958-05-18 06:00:00,api,2024-06-12
67,1958,3,Circuit Park Zandvoort,Dutch Grand Prix,1958-05-26,06:00:00,Dutch Grand Prix1958,1958-05-26 06:00:00,api,2024-06-12
68,1958,4,Indianapolis Motor Speedway,Indianapolis 500,1958-05-30,06:00:00,Indianapolis 5001958,1958-05-30 06:00:00,api,2024-06-12
69,1958,5,Circuit de Spa-Francorchamps,Belgian Grand Prix,1958-06-15,06:00:00,Belgian Grand Prix1958,1958-06-15 06:00:00,api,2024-06-12
70,1958,6,Reims-Gueux,French Grand Prix,1958-07-06,06:00:00,French Grand Prix1958,1958-07-06 06:00:00,api,2024-06-12
71,1958,7,Silverstone Circuit,British Grand Prix,1958-07-19,06:00:00,British Grand Prix1958,1958-07-19 06:00:00,api,2024-06-12
72,1958,8,Nürburgring,German Grand Prix,1958-08-03,06:00:00,German Grand Prix1958,1958-08-03 06:00:00,api,2024-06-12
73,1958,9,Circuito da Boavista,Portuguese Grand Prix,1958-08-24,06:00:00,Portuguese Grand Prix1958,1958-08-24 06:00:00,api,2024-06-12
74,1958,10,Autodromo Nazionale di Monza,Italian Grand Prix,1958-09-07,06:00:00,Italian Grand Prix1958,1958-09-07 06:00:00,api,2024-06-12
75,1958,11,Ain Diab,Moroccan Grand Prix,1958-10-19,06:00:00,Moroccan Grand Prix1958,1958-10-19 06:00:00,api,2024-06-12
76,1959,1,Circuit de Monaco,Monaco Grand Prix,1959-05-10,06:00:00,Monaco Grand Prix1959,1959-05-10 06:00:00,api,2024-06-12
77,1959,2,Indianapolis Motor Speedway,Indianapolis 500,1959-05-30,06:00:00,Indianapolis 5001959,1959-05-30 06:00:00,api,2024-06-12
78,1959,3,Circuit Park Zandvoort,Dutch Grand Prix,1959-05-31,06:00:00,Dutch Grand Prix1959,1959-05-31 06:00:00,api,2024-06-12
79,1959,4,Reims-Gueux,French Grand Prix,1959-07-05,06:00:00,French Grand Prix1959,1959-07-05 06:00:00,api,2024-06-12
80,1959,5,Aintree,British Grand Prix,1959-07-18,06:00:00,British Grand Prix1959,1959-07-18 06:00:00,api,2024-06-12
81,1959,6,AVUS,German Grand Prix,1959-08-02,06:00:00,German Grand Prix1959,1959-08-02 06:00:00,api,2024-06-12
82,1959,7,Monsanto Park Circuit,Portuguese Grand Prix,1959-08-23,06:00:00,Portuguese Grand Prix1959,1959-08-23 06:00:00,api,2024-06-12
83,1959,8,Autodromo Nazionale di Monza,Italian Grand Prix,1959-09-13,06:00:00,Italian Grand Prix1959,1959-09-13 06:00:00,api,2024-06-12
84,1959,9,Sebring International Raceway,United States Grand Prix,1959-12-12,06:00:00,United States Grand Prix1959,1959-12-12 06:00:00,api,2024-06-12
85,1960,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1960-02-07,06:00:00,Argentine Grand Prix1960,1960-02-07 06:00:00,api,2024-06-12
86,1960,2,Circuit de Monaco,Monaco Grand Prix,1960-05-29,06:00:00,Monaco Grand Prix1960,1960-05-29 06:00:00,api,2024-06-12
87,1960,3,Indianapolis Motor Speedway,Indianapolis 500,1960-05-30,06:00:00,Indianapolis 5001960,1960-05-30 06:00:00,api,2024-06-12
88,1960,4,Circuit Park Zandvoort,Dutch Grand Prix,1960-06-06,06:00:00,Dutch Grand Prix1960,1960-06-06 06:00:00,api,2024-06-12
89,1960,5,Circuit de Spa-Francorchamps,Belgian Grand Prix,1960-06-19,06:00:00,Belgian Grand Prix1960,1960-06-19 06:00:00,api,2024-06-12
90,1960,6,Reims-Gueux,French Grand Prix,1960-07-03,06:00:00,French Grand Prix1960,1960-07-03 06:00:00,api,2024-06-12
91,1960,7,Silverstone Circuit,British Grand Prix,1960-07-16,06:00:00,British Grand Prix1960,1960-07-16 06:00:00,api,2024-06-12
92,1960,8,Circuito da Boavista,Portuguese Grand Prix,1960-08-14,06:00:00,Portuguese Grand Prix1960,1960-08-14 06:00:00,api,2024-06-12
93,1960,9,Autodromo Nazionale di Monza,Italian Grand Prix,1960-09-04,06:00:00,Italian Grand Prix1960,1960-09-04 06:00:00,api,2024-06-12
94,1960,10,Riverside International Raceway,United States Grand Prix,1960-11-20,06:00:00,United States Grand Prix1960,1960-11-20 06:00:00,api,2024-06-12
95,1961,1,Circuit de Monaco,Monaco Grand Prix,1961-05-14,06:00:00,Monaco Grand Prix1961,1961-05-14 06:00:00,api,2024-06-12
96,1961,2,Circuit Park Zandvoort,Dutch Grand Prix,1961-05-22,06:00:00,Dutch Grand Prix1961,1961-05-22 06:00:00,api,2024-06-12
97,1961,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1961-06-18,06:00:00,Belgian Grand Prix1961,1961-06-18 06:00:00,api,2024-06-12
98,1961,4,Reims-Gueux,French Grand Prix,1961-07-02,06:00:00,French Grand Prix1961,1961-07-02 06:00:00,api,2024-06-12
99,1961,5,Aintree,British Grand Prix,1961-07-15,06:00:00,British Grand Prix1961,1961-07-15 06:00:00,api,2024-06-12
100,1961,6,Nürburgring,German Grand Prix,1961-08-06,06:00:00,German Grand Prix1961,1961-08-06 06:00:00,api,2024-06-12
101,1961,7,Autodromo Nazionale di Monza,Italian Grand Prix,1961-09-10,06:00:00,Italian Grand Prix1961,1961-09-10 06:00:00,api,2024-06-12
102,1961,8,Watkins Glen,United States Grand Prix,1961-10-08,06:00:00,United States Grand Prix1961,1961-10-08 06:00:00,api,2024-06-12
103,1962,1,Circuit Park Zandvoort,Dutch Grand Prix,1962-05-20,06:00:00,Dutch Grand Prix1962,1962-05-20 06:00:00,api,2024-06-12
104,1962,2,Circuit de Monaco,Monaco Grand Prix,1962-06-03,06:00:00,Monaco Grand Prix1962,1962-06-03 06:00:00,api,2024-06-12
105,1962,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1962-06-17,06:00:00,Belgian Grand Prix1962,1962-06-17 06:00:00,api,2024-06-12
106,1962,4,Rouen-Les-Essarts,French Grand Prix,1962-07-08,06:00:00,French Grand Prix1962,1962-07-08 06:00:00,api,2024-06-12
107,1962,5,Aintree,British Grand Prix,1962-07-21,06:00:00,British Grand Prix1962,1962-07-21 06:00:00,api,2024-06-12
108,1962,6,Nürburgring,German Grand Prix,1962-08-05,06:00:00,German Grand Prix1962,1962-08-05 06:00:00,api,2024-06-12
109,1962,7,Autodromo Nazionale di Monza,Italian Grand Prix,1962-09-16,06:00:00,Italian Grand Prix1962,1962-09-16 06:00:00,api,2024-06-12
110,1962,8,Watkins Glen,United States Grand Prix,1962-10-07,06:00:00,United States Grand Prix1962,1962-10-07 06:00:00,api,2024-06-12
111,1962,9,Prince George Circuit,South African Grand Prix,1962-12-29,06:00:00,South African Grand Prix1962,1962-12-29 06:00:00,api,2024-06-12
112,1963,1,Circuit de Monaco,Monaco Grand Prix,1963-05-26,06:00:00,Monaco Grand Prix1963,1963-05-26 06:00:00,api,2024-06-12
113,1963,2,Circuit de Spa-Francorchamps,Belgian Grand Prix,1963-06-09,06:00:00,Belgian Grand Prix1963,1963-06-09 06:00:00,api,2024-06-12
114,1963,3,Circuit Park Zandvoort,Dutch Grand Prix,1963-06-23,06:00:00,Dutch Grand Prix1963,1963-06-23 06:00:00,api,2024-06-12
115,1963,4,Reims-Gueux,French Grand Prix,1963-06-30,06:00:00,French Grand Prix1963,1963-06-30 06:00:00,api,2024-06-12
116,1963,5,Silverstone Circuit,British Grand Prix,1963-07-20,06:00:00,British Grand Prix1963,1963-07-20 06:00:00,api,2024-06-12
117,1963,6,Nürburgring,German Grand Prix,1963-08-04,06:00:00,German Grand Prix1963,1963-08-04 06:00:00,api,2024-06-12
118,1963,7,Autodromo Nazionale di Monza,Italian Grand Prix,1963-09-08,06:00:00,Italian Grand Prix1963,1963-09-08 06:00:00,api,2024-06-12
119,1963,8,Watkins Glen,United States Grand Prix,1963-10-06,06:00:00,United States Grand Prix1963,1963-10-06 06:00:00,api,2024-06-12
120,1963,9,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1963-10-27,06:00:00,Mexican Grand Prix1963,1963-10-27 06:00:00,api,2024-06-12
121,1963,10,Prince George Circuit,South African Grand Prix,1963-12-28,06:00:00,South African Grand Prix1963,1963-12-28 06:00:00,api,2024-06-12
122,1964,1,Circuit de Monaco,Monaco Grand Prix,1964-05-10,06:00:00,Monaco Grand Prix1964,1964-05-10 06:00:00,api,2024-06-12
123,1964,2,Circuit Park Zandvoort,Dutch Grand Prix,1964-05-24,06:00:00,Dutch Grand Prix1964,1964-05-24 06:00:00,api,2024-06-12
124,1964,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1964-06-14,06:00:00,Belgian Grand Prix1964,1964-06-14 06:00:00,api,2024-06-12
125,1964,4,Rouen-Les-Essarts,French Grand Prix,1964-06-28,06:00:00,French Grand Prix1964,1964-06-28 06:00:00,api,2024-06-12
126,1964,5,Brands Hatch,British Grand Prix,1964-07-11,06:00:00,British Grand Prix1964,1964-07-11 06:00:00,api,2024-06-12
127,1964,6,Nürburgring,German Grand Prix,1964-08-02,06:00:00,German Grand Prix1964,1964-08-02 06:00:00,api,2024-06-12
128,1964,7,Zeltweg,Austrian Grand Prix,1964-08-23,06:00:00,Austrian Grand Prix1964,1964-08-23 06:00:00,api,2024-06-12
129,1964,8,Autodromo Nazionale di Monza,Italian Grand Prix,1964-09-06,06:00:00,Italian Grand Prix1964,1964-09-06 06:00:00,api,2024-06-12
130,1964,9,Watkins Glen,United States Grand Prix,1964-10-04,06:00:00,United States Grand Prix1964,1964-10-04 06:00:00,api,2024-06-12
131,1964,10,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1964-10-25,06:00:00,Mexican Grand Prix1964,1964-10-25 06:00:00,api,2024-06-12
132,1965,1,Prince George Circuit,South African Grand Prix,1965-01-01,06:00:00,South African Grand Prix1965,1965-01-01 06:00:00,api,2024-06-12
133,1965,2,Circuit de Monaco,Monaco Grand Prix,1965-05-30,06:00:00,Monaco Grand Prix1965,1965-05-30 06:00:00,api,2024-06-12
134,1965,3,Circuit de Spa-Francorchamps,Belgian Grand Prix,1965-06-13,06:00:00,Belgian Grand Prix1965,1965-06-13 06:00:00,api,2024-06-12
135,1965,4,Charade Circuit,French Grand Prix,1965-06-27,06:00:00,French Grand Prix1965,1965-06-27 06:00:00,api,2024-06-12
136,1965,5,Silverstone Circuit,British Grand Prix,1965-07-10,06:00:00,British Grand Prix1965,1965-07-10 06:00:00,api,2024-06-12
137,1965,6,Circuit Park Zandvoort,Dutch Grand Prix,1965-07-18,06:00:00,Dutch Grand Prix1965,1965-07-18 06:00:00,api,2024-06-12
138,1965,7,Nürburgring,German Grand Prix,1965-08-01,06:00:00,German Grand Prix1965,1965-08-01 06:00:00,api,2024-06-12
139,1965,8,Autodromo Nazionale di Monza,Italian Grand Prix,1965-09-12,06:00:00,Italian Grand Prix1965,1965-09-12 06:00:00,api,2024-06-12
140,1965,9,Watkins Glen,United States Grand Prix,1965-10-03,06:00:00,United States Grand Prix1965,1965-10-03 06:00:00,api,2024-06-12
141,1965,10,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1965-10-24,06:00:00,Mexican Grand Prix1965,1965-10-24 06:00:00,api,2024-06-12
142,1966,1,Circuit de Monaco,Monaco Grand Prix,1966-05-22,06:00:00,Monaco Grand Prix1966,1966-05-22 06:00:00,api,2024-06-12
143,1966,2,Circuit de Spa-Francorchamps,Belgian Grand Prix,1966-06-12,06:00:00,Belgian Grand Prix1966,1966-06-12 06:00:00,api,2024-06-12
144,1966,3,Reims-Gueux,French Grand Prix,1966-07-03,06:00:00,French Grand Prix1966,1966-07-03 06:00:00,api,2024-06-12
145,1966,4,Brands Hatch,British Grand Prix,1966-07-16,06:00:00,British Grand Prix1966,1966-07-16 06:00:00,api,2024-06-12
146,1966,5,Circuit Park Zandvoort,Dutch Grand Prix,1966-07-24,06:00:00,Dutch Grand Prix1966,1966-07-24 06:00:00,api,2024-06-12
147,1966,6,Nürburgring,German Grand Prix,1966-08-07,06:00:00,German Grand Prix1966,1966-08-07 06:00:00,api,2024-06-12
148,1966,7,Autodromo Nazionale di Monza,Italian Grand Prix,1966-09-04,06:00:00,Italian Grand Prix1966,1966-09-04 06:00:00,api,2024-06-12
149,1966,8,Watkins Glen,United States Grand Prix,1966-10-02,06:00:00,United States Grand Prix1966,1966-10-02 06:00:00,api,2024-06-12
150,1966,9,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1966-10-23,06:00:00,Mexican Grand Prix1966,1966-10-23 06:00:00,api,2024-06-12
151,1967,1,Kyalami,South African Grand Prix,1967-01-02,06:00:00,South African Grand Prix1967,1967-01-02 06:00:00,api,2024-06-12
152,1967,2,Circuit de Monaco,Monaco Grand Prix,1967-05-07,06:00:00,Monaco Grand Prix1967,1967-05-07 06:00:00,api,2024-06-12
153,1967,3,Circuit Park Zandvoort,Dutch Grand Prix,1967-06-04,06:00:00,Dutch Grand Prix1967,1967-06-04 06:00:00,api,2024-06-12
154,1967,4,Circuit de Spa-Francorchamps,Belgian Grand Prix,1967-06-18,06:00:00,Belgian Grand Prix1967,1967-06-18 06:00:00,api,2024-06-12
155,1967,5,Le Mans,French Grand Prix,1967-07-02,06:00:00,French Grand Prix1967,1967-07-02 06:00:00,api,2024-06-12
156,1967,6,Silverstone Circuit,British Grand Prix,1967-07-15,06:00:00,British Grand Prix1967,1967-07-15 06:00:00,api,2024-06-12
157,1967,7,Nürburgring,German Grand Prix,1967-08-06,06:00:00,German Grand Prix1967,1967-08-06 06:00:00,api,2024-06-12
158,1967,8,Mosport International Raceway,Canadian Grand Prix,1967-08-27,06:00:00,Canadian Grand Prix1967,1967-08-27 06:00:00,api,2024-06-12
159,1967,9,Autodromo Nazionale di Monza,Italian Grand Prix,1967-09-10,06:00:00,Italian Grand Prix1967,1967-09-10 06:00:00,api,2024-06-12
160,1967,10,Watkins Glen,United States Grand Prix,1967-10-01,06:00:00,United States Grand Prix1967,1967-10-01 06:00:00,api,2024-06-12
161,1967,11,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1967-10-22,06:00:00,Mexican Grand Prix1967,1967-10-22 06:00:00,api,2024-06-12
162,1968,1,Kyalami,South African Grand Prix,1968-01-01,06:00:00,South African Grand Prix1968,1968-01-01 06:00:00,api,2024-06-12
163,1968,2,Jarama,Spanish Grand Prix,1968-05-12,06:00:00,Spanish Grand Prix1968,1968-05-12 06:00:00,api,2024-06-12
164,1968,3,Circuit de Monaco,Monaco Grand Prix,1968-05-26,06:00:00,Monaco Grand Prix1968,1968-05-26 06:00:00,api,2024-06-12
165,1968,4,Circuit de Spa-Francorchamps,Belgian Grand Prix,1968-06-09,06:00:00,Belgian Grand Prix1968,1968-06-09 06:00:00,api,2024-06-12
166,1968,5,Circuit Park Zandvoort,Dutch Grand Prix,1968-06-23,06:00:00,Dutch Grand Prix1968,1968-06-23 06:00:00,api,2024-06-12
167,1968,6,Rouen-Les-Essarts,French Grand Prix,1968-07-07,06:00:00,French Grand Prix1968,1968-07-07 06:00:00,api,2024-06-12
168,1968,7,Brands Hatch,British Grand Prix,1968-07-20,06:00:00,British Grand Prix1968,1968-07-20 06:00:00,api,2024-06-12
169,1968,8,Nürburgring,German Grand Prix,1968-08-04,06:00:00,German Grand Prix1968,1968-08-04 06:00:00,api,2024-06-12
170,1968,9,Autodromo Nazionale di Monza,Italian Grand Prix,1968-09-08,06:00:00,Italian Grand Prix1968,1968-09-08 06:00:00,api,2024-06-12
171,1968,10,Circuit Mont-Tremblant,Canadian Grand Prix,1968-09-22,06:00:00,Canadian Grand Prix1968,1968-09-22 06:00:00,api,2024-06-12
172,1968,11,Watkins Glen,United States Grand Prix,1968-10-06,06:00:00,United States Grand Prix1968,1968-10-06 06:00:00,api,2024-06-12
173,1968,12,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1968-11-03,06:00:00,Mexican Grand Prix1968,1968-11-03 06:00:00,api,2024-06-12
174,1969,1,Kyalami,South African Grand Prix,1969-03-01,06:00:00,South African Grand Prix1969,1969-03-01 06:00:00,api,2024-06-12
175,1969,2,Montjuïc,Spanish Grand Prix,1969-05-04,06:00:00,Spanish Grand Prix1969,1969-05-04 06:00:00,api,2024-06-12
176,1969,3,Circuit de Monaco,Monaco Grand Prix,1969-05-18,06:00:00,Monaco Grand Prix1969,1969-05-18 06:00:00,api,2024-06-12
177,1969,4,Circuit Park Zandvoort,Dutch Grand Prix,1969-06-21,06:00:00,Dutch Grand Prix1969,1969-06-21 06:00:00,api,2024-06-12
178,1969,5,Charade Circuit,French Grand Prix,1969-07-06,06:00:00,French Grand Prix1969,1969-07-06 06:00:00,api,2024-06-12
179,1969,6,Silverstone Circuit,British Grand Prix,1969-07-19,06:00:00,British Grand Prix1969,1969-07-19 06:00:00,api,2024-06-12
180,1969,7,Nürburgring,German Grand Prix,1969-08-03,06:00:00,German Grand Prix1969,1969-08-03 06:00:00,api,2024-06-12
181,1969,8,Autodromo Nazionale di Monza,Italian Grand Prix,1969-09-07,06:00:00,Italian Grand Prix1969,1969-09-07 06:00:00,api,2024-06-12
182,1969,9,Mosport International Raceway,Canadian Grand Prix,1969-09-20,06:00:00,Canadian Grand Prix1969,1969-09-20 06:00:00,api,2024-06-12
183,1969,10,Watkins Glen,United States Grand Prix,1969-10-05,06:00:00,United States Grand Prix1969,1969-10-05 06:00:00,api,2024-06-12
184,1969,11,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1969-10-19,06:00:00,Mexican Grand Prix1969,1969-10-19 06:00:00,api,2024-06-12
185,1970,1,Kyalami,South African Grand Prix,1970-03-07,06:00:00,South African Grand Prix1970,1970-03-07 06:00:00,api,2024-06-12
186,1970,2,Jarama,Spanish Grand Prix,1970-04-19,06:00:00,Spanish Grand Prix1970,1970-04-19 06:00:00,api,2024-06-12
